speaker,transcript
Phoebe Buffay,"Whoa!! He is soo unreasonable! God, although I think I understand what he means. Oh my God, this is like 60 Minutes, okay, when, when, at first you're really mad at that pharmaceutical company for making the drug and then y'know you just feel bad for the people because they needed to make their hair grow."
Phoebe Buffay,"Y'know I had a dream where Ross and Rachel were still together, they never broke up. And we were all just like hanging out, and everyone was happy...."
Phoebe Buffay,"Yeah, and nobody slept with that Xerox girl."
Phoebe Buffay,"Oh, hey, look, I found coffee! Okay, let's skedaddle."
Phoebe Buffay,"Okay, your highness."
Phoebe Buffay,"Um, Rachel I'm really sorry. That's okay, do you wanna get back together? Yeah, okay. Did anyone else hear that?!"
Phoebe Buffay,"No, it's just that he got this new like home theater dealie, and he wants y'know, us to check it out."
Phoebe Buffay,"Ohhh boy, do I feel bad."
Phoebe Buffay,Chandler what are you doing?!
Phoebe Buffay,Why would you start again after chewing all that quitting gum?
Phoebe Buffay,"Him? Him, Ross?"
Phoebe Buffay,Wait. Really?! 'Cause mine get me out of tickets.
Phoebe Buffay,"Well, we were um, sorta invited to go skiing, y'know Rachel's sister's cabin."
Phoebe Buffay,"Y'know what, I can stay, I'm gonna stay. 'Cause the last time I went skiing I was to afraid to jump off the chair lift, I just went around and around."
Phoebe Buffay,Chandler!!
Phoebe Buffay,What does the sign say?
Phoebe Buffay,"No, the 'No Smoking' sign. There's no smoking in my Grandmother's cab."
Phoebe Buffay,Please!
Phoebe Buffay,Aren't you gonna go?
Phoebe Buffay,"No, y'know what don't close it 'cause the... keys...are in there."
Phoebe Buffay,"Okay, Monica's are the biggest."
Phoebe Buffay,"All right, forget it, nevermind, you can have mine."
Phoebe Buffay,"Okay, there."
Phoebe Buffay,"Okay. Oh, no!"
Phoebe Buffay,"Yeah, this has happened before."
Phoebe Buffay,Yep. Put more gas in.
Phoebe Buffay,"Okay, yeah. Triple A can pick us up."
Phoebe Buffay,"Yeah, what town are we near?"
Phoebe Buffay,Then why are you answering? Do you at least know what route we're on?
Phoebe Buffay,"Okay. We are at a rest stop on Route 27. Okay. There is no Route 27. Okay, either 93 or 76?"
Phoebe Buffay,"Okay. Hey, can you send somebody up and down 76 and check every rest stop, and, and also 93? Okay! Yeah, no they don't do that."
Phoebe Buffay,But if...
Phoebe Buffay,"Oh good, oh Joey and Chandler are back."
Phoebe Buffay,"Ross, thank God."
Phoebe Buffay,I ate a bug.
Phoebe Buffay,"Listen Ross, we ran out of gas, and we don't know where we are, so we can't get a tow truck."
Phoebe Buffay,"Yes, please."
Phoebe Buffay,"Oh, it's Ross on one of his drives!"
Phoebe Buffay,Hi!
Phoebe Buffay,"You guys, what, what do we do about Ross who drove all the way up here? What do we do? Just like send him back and we're then gonna go skiing?"
Phoebe Buffay,"Y'know what, but there is, there is no right or wrong, here."
Phoebe Buffay,"Hey! Hey! Hey! Hey!! Hey!!! Look what you're doing to Chandler!! Yeah, look, we know this is really, really hard for you guys. Okay? You don't, all right you don't have to love each other, okay? You don't, you don't even have to like each other much right now. But please, you have to figure out a way to be around each other."
Phoebe Buffay,"Yeah, otherwise, I mean that's, that's, that's just it for us hanging out together. Y'know is that what you want? Can you be civil?"
Phoebe Buffay,"Okay. Good, all right, let's get back in the car, 'cause it's freezing, and my chest is unsupported."
Phoebe Buffay,Maybe we can like go to a movie or something.
Phoebe Buffay,"Or, or the rodeo!!"
Phoebe Buffay,Okay!
Phoebe Buffay,Bye!!!
Phoebe Buffay,"All right, y'know forget hypnosis. The way to quit smoking is you have to dance naked in a field of heather, and then bath in the sweat of six healthy young men."
Phoebe Buffay,Oh my God!!
Phoebe Buffay,Frank! Hi!
Phoebe Buffay,What are you doing here?
Phoebe Buffay,What happened?
Phoebe Buffay,"But, also, what happened between you and your Mom?"
Phoebe Buffay,Your getting married?!
Phoebe Buffay,My little brother's getting married!!
Phoebe Buffay,Do I?
Phoebe Buffay,"Yeah, I do, yeah."
Phoebe Buffay,"Yeah, isn't it fantastic?"
Phoebe Buffay,"What, he's 18."
Phoebe Buffay,"Yeah, I'm a big surprise."
Phoebe Buffay,"Wow, kids. Frank, are you sure you're ready for that?"
Phoebe Buffay,Oh good! Okay. 'Cause you were acting like you didn't.
Phoebe Buffay,"No, I know, I know, that this is Frank's life, y'know. Y'know, I don't want to be all judgmental, y'know, but this is sick, it's sick and wrong!"
Phoebe Buffay,"No-no, oh, I'm fine with the age thing y'know, until it starts sticking it's tongue down my little brother's throat!"
Phoebe Buffay,"But, I mean, do you think he's gonna enjoy it when he's up to his elbows in the diapers from all the babies they have to have right away?! This is not fair to Frank, and it-it's not fair to the babies, and y'know what, it's not good home economics."
Phoebe Buffay,Yes. Not out loud.
Phoebe Buffay,"Yeah, but if I do tell him, then he's gonna hate myself. I mean look at him and his Mom, I can't. But, you guys can, please you gotta talk him out of it."
Phoebe Buffay,"Come on, you guys, you have nothing to lose, I have everything to lose. Do you want me to lose everything? Everything?!"
Phoebe Buffay,"Okay, I'm gonna go get Frank."
Phoebe Buffay,You're Frank's best man?!
Phoebe Buffay,"Well then, what about you?! Huh?!"
Phoebe Buffay,"Hi! Oh, Alice, hi! Thanks. I'm so glad you could come, 'cause I've got a real umm, Home Ec emergency."
Phoebe Buffay,"Yeah, I know. It's a real mustard-tastrophe. Can you help me?"
Phoebe Buffay,"Y'know what, forget it. It's ruined."
Phoebe Buffay,"Or instead, maybe you could just not marry my brother Frank."
Phoebe Buffay,"Okay. Whoa, sorry. Why were you just like all in the dark?"
Phoebe Buffay,"Oh, yeah, sure. So, how was your day?"
Phoebe Buffay,"What umm, what happened?"
Phoebe Buffay,"Oh no. Did umm, did she say why?"
Phoebe Buffay,"Yeah, yeah, no, I don't, I don't know. But, y'know what, maybe it's just all for the best?"
Phoebe Buffay,"Oh, sweetie, oh."
Phoebe Buffay,"Uh, well I can tell you why. It's, it's because of me. But, y'know what, I only did it because I love you. Okay?"
Phoebe Buffay,"Umm, well I, I kinda had a little chat with Alice, and I sort of made her see why you two shouldn't be together, y'know. And you're gonna see it to, one day, you really, really will."
Phoebe Buffay,Okay.
Phoebe Buffay,"Okay, but."
Phoebe Buffay,"Hey, Frank. Look, okay, I know that you think I did like this totally evil thing, but I so didn't. There's someone here who can explain this better than I can."
Phoebe Buffay,"Yeah, but not just that."
Phoebe Buffay,None the less.
Phoebe Buffay,"That's right, exactly. All right, it's a good bye kiss, that's good. Bye-bye. Okay, no, the important thing is that you see what I'm saying, y'know, just y'know, this is clearly wrong. Okay, I've decided I'm gonna let this happen! Okay, can I just get my purse? Okay, all right, good. ."
Phoebe Buffay,We were out of Doritos.
Phoebe Buffay,Wow! I cannot believe Mark asked you out.
Phoebe Buffay,"What, so what are you gonna tell him?"
Phoebe Buffay,Huh.
Phoebe Buffay,"Wow. So, okay, maybe that means that, you're not over Ross yet and you have issues with your father."
Phoebe Buffay,"Okay, so it's probably just the Ross thing then."
Phoebe Buffay,"So, you're like a zillionaire?"
Phoebe Buffay,"Y'know what, you should like, you should buy a state and then just name it after yourself."
Phoebe Buffay,"Yeah, or, or, or, Mississ-Pete."
Phoebe Buffay,"Yeah, kinda."
Phoebe Buffay,"Hey! Why isn't it Spiderman? Y'know like Goldman, Silverman..."
Phoebe Buffay,It isn't?
Phoebe Buffay,"Oh, okay. There should be Gold Man!"
Phoebe Buffay,"Okay well, he would turn things to gold."
Phoebe Buffay,"Ahh, his work is done."
Phoebe Buffay,Okay. All right you yellow-bellied-lilly-livered-DRAW!!
Phoebe Buffay,"Oh, it's so great to see you feeling like this!"
Phoebe Buffay,"Wait, am I missing something though? 'Cause I thought death was something that's supposed to be sad, in a way."
Phoebe Buffay,"Wow, a house for dolls, that is so cool! When I was kid, I had a barrel."
Phoebe Buffay,"No, just a barrel."
Phoebe Buffay,Really?! Really?!
Phoebe Buffay,Hey!
Phoebe Buffay,Oh! Ooh! Oh Monica! It's so beautiful.
Phoebe Buffay,"So, I'm here, ready to play."
Phoebe Buffay,"I brought a bunch of stuff for the house, so check it out. Ha-ha."
Phoebe Buffay,"That's a dog, every house should have a dog."
Phoebe Buffay,"Well, maybe it's so big because the house was built on radioactive waste."
Phoebe Buffay,"No, no, that's the ghost for the attic."
Phoebe Buffay,"Well, nobody wants a ghost. But you've got one, because the house is sitting on an ancient Indian burial ground."
Phoebe Buffay,"Okay, obviously you don't know much about the U.S. government."
Phoebe Buffay,"Okay, dinosaur attack!! Quick, everybody into the house!! Ahh-ahh! Roof! Rrroof-roof-roof!"
Phoebe Buffay,"Okay, fine. Come dinosaur, we're not welcome in the house of no imagination."
Phoebe Buffay,The little ones do.
Phoebe Buffay,Hey!
Phoebe Buffay,"Look everybody, look at my new dollhouse!!"
Phoebe Buffay,"Look, look!"
Phoebe Buffay,"Oh, okay, it's the slide instead of stairs. Watch this."
Phoebe Buffay,"The Licorice Room, you can eat all the furniture. And, when guests come over, they can stay on the tootsie roll-away bed."
Phoebe Buffay,"Hey, does anybody want to join me in the aroma room?"
Phoebe Buffay,"Watch, watch."
Phoebe Buffay,"And, and!"
Phoebe Buffay,Hey!
Phoebe Buffay,What?! Oh my... Oh my God!! What happened?!
Phoebe Buffay,All right. Did everyone get out okay?
Phoebe Buffay,Ohh. What is this?
Phoebe Buffay,"Ohh, the-the Foster puppets!"
Phoebe Buffay,"Oh my God, they took my idea!"
Phoebe Buffay,"Yeah! Okay, here you go."
Phoebe Buffay,"Oh my God, are you guys okay?"
Phoebe Buffay,"Umm, oh, about three months."
Phoebe Buffay,"Whoa-whoa-whoa, you guys, do you know anything about chicks?"
Phoebe Buffay,"Okay, well they are a huge responsibility, especially at this age. They require constant care. They-they need just the right food, and lot's and lot's of love."
Phoebe Buffay,"Wow! That's exciting, you went to Japan, made up a woman."
Phoebe Buffay,"I'm just saying, this woman, I mean she's fictitious. No?"
Phoebe Buffay,"'Cause you're still into Monica. So you told her there was somebody else so she would agree to work with you, so 'cause you figure oh if you spent a lot of time together, maybe something might happen, and..."
Phoebe Buffay,"Yeah, no, I'm fairly intuitive and psychic. It's a substantial gift."
Phoebe Buffay,"Absolutely, oh I promise. Tell her what?"
Phoebe Buffay,"No I'm serious. I mean I'm intuitive, but my memory sucks."
Phoebe Buffay,Hey!
Phoebe Buffay,What?
Phoebe Buffay,"Ohh, Monica, I am so excited for you."
Phoebe Buffay,"Ooh, I have to tell you something."
Phoebe Buffay,But I can't tell you.
Phoebe Buffay,"Well, sure in a perfect world. But, no, I promised I wouldn't tell, and I swore to like all my gods."
Phoebe Buffay,No.
Phoebe Buffay,No.
Phoebe Buffay,"No, but let's come back to that later!"
Phoebe Buffay,Noo!
Phoebe Buffay,"Oh, wait, wait. Clogs, or claws?"
Phoebe Buffay,No.
Phoebe Buffay,No.
Phoebe Buffay,No!
Phoebe Buffay,I don't know!
Phoebe Buffay,I can't!!
Phoebe Buffay,"I, but you're so close! No!"
Phoebe Buffay,"Oh, just go. You're never gonna get it!"
Phoebe Buffay,"Oh, yeah, he clipped on, he said call him as soon as you get a chance, he's at Flimby's."
Phoebe Buffay,"Oh, yeah, that's the word I use when I can't remember the real thing."
Phoebe Buffay,"No! Rachel, that's what they want me to do. My warranty expires tomorrow, if I don't get through, they're not gonna fix my crappy, broken phone for free! We cannot let them win! It's us versus them!"
Phoebe Buffay,Like a date type person?
Phoebe Buffay,Thanks!
Phoebe Buffay,"Okay. Ooh, I'm setting the phone down. But I'm still here! Just don't go anywhere I'm still here. Don't-don't switch or anything, 'cause I'm, I'm right here. Just one sec. One sec! One second!! Wait! One second! Just..."
Phoebe Buffay,"What?! Monica, I'm scared!!"
Phoebe Buffay,Yeah.
Phoebe Buffay,Yes!! Yes!! I'm the next caller! You were gonna have me hang up.
Phoebe Buffay,No.
Phoebe Buffay,"Oh, is the play over?"
Phoebe Buffay,Nah. I kept myself busy.
Phoebe Buffay,"Oh, okay, yeah. I put your stuff in her room, and her stuff in your room."
Phoebe Buffay,"No, no, I'm fine, and y'know why? 'Cause of all the riboflavin."
Phoebe Buffay,"I'm so, so, so sorry, Joey. I definitely am gonna see you're play. I swear you're play is very important to us, thank you for your patience. You're play is the next play is the next play I'm gonna see."
Phoebe Buffay,"Oh, I..."
Phoebe Buffay,"I do, I believe you."
Phoebe Buffay,Yeah. But I also believed her when she said I was next.
Phoebe Buffay,"Yeah, I know. Oh, good thing it's one of those 801 numbers. Right?"
Phoebe Buffay,"No, no, no, oh no-no-no, it's has to be 800. 'Cause all those big companies have 800 numbers, every one. Yeah, every big Utah-based company has one."
Phoebe Buffay,"Sorry, I'm so sorry, I will pay you back."
Phoebe Buffay,Fine! Fine! Oh-oh!
Phoebe Buffay,"Well, I think I broke it. But that's all right, here's the number you can call."
Phoebe Buffay,"Okay, and then this is the coffee house. This is where I play my music."
Phoebe Buffay,"Yeah, and these are my friends. People. This is Vince, Vince the people."
Phoebe Buffay,Vince is a fireman.
Phoebe Buffay,Okay.
Phoebe Buffay,"Oh, Jason? Yeah, uh-huh, we're seeing each other tonight."
Phoebe Buffay,"I know, I know! I'm like playing the field. Y'know? Like, juggling two guys, I'm sowing my wild oats. Y'know? Y'know, this kind've like y'know oat-sowin', field-playin' juggler."
Phoebe Buffay,"Does a dog's lips move when he reads? Okay, no they don't."
Phoebe Buffay,"That is so great! Oh, I... Oh my God!"
Phoebe Buffay,Oh my God!!!
Phoebe Buffay,No! No!
Phoebe Buffay,"Well, we don't n-n-n-n-need a fireman, we'd, we'd like a good mechanic. Oh my God, here they come! Well, we gotta get out of here!"
Phoebe Buffay,"Well look, if I wanted to see a fireman, I would date one. Okay?"
Phoebe Buffay,"...and I-I can't take it! Y'know? I'm just, always afraid one of them is gonna catch me with the other one. It's making me crazy."
Phoebe Buffay,Uh.
Phoebe Buffay,"Well, it just, it doesn't feel like playing anymore, it feels like work. It's like I'm working in the field."
Phoebe Buffay,"Well, Vince is great, y'know `cause, he's like a guy, guy. Y'know? He's so burly, he's sooo very burly."
Phoebe Buffay,"Yeah, but Jason's really sensitive."
Phoebe Buffay,Yeah.
Phoebe Buffay,Jason is not a sissy!
Phoebe Buffay,"God, that is the nicest kitchen."
Phoebe Buffay,"No! But it's the nicest kitchen, the refrigerator told me to have a great day."
Phoebe Buffay,All right. I gotta go. I have break up with Vince.
Phoebe Buffay,"Yeah, I like Vince a lot, y'know? But, it's just Jason's so sensitive, y'know? And in the long run, I think sensitive it's just better than having just like a really, really, really nice butt. Jason! Definitely Jason! Okay, wish me luck!"
Phoebe Buffay,"Excuse me. Umm, is Vince here?"
Phoebe Buffay,Wow! I didn't know you guys actually used those.
Phoebe Buffay,"Umm, wow. This-this isn't gonna be easy. Umm, I don't think we should see each other anymore."
Phoebe Buffay,I'm sorry.
Phoebe Buffay,"Oh my God, I didn't..."
Phoebe Buffay,Wait-wait-wait! Wait!!
Phoebe Buffay,"I'm telling you, if you want to take care of that thing, you should go to my herbal guy."
Phoebe Buffay,"Oh, you so would! Oh, you should get that anyway. Like for clubbing."
Phoebe Buffay,"Hey Mon umm, if you do get married, can I bring two guests?"
Phoebe Buffay,"No, that was my way of telling you. Well, it turns out he's incredibly sensitive, he keeps a journal and he paints. He even showed me charcoal drawings that he drew of me."
Phoebe Buffay,"Yeah, well he'd prefer water colors, but y'know, he has easy access to a lot of charcoal."
Phoebe Buffay,"Well, yeah, because I have to break up with someone, and... Okay so Jason is sensitive, but now so's Vince Plus, Vince has the body y'know? So... It's really just about the math."
Phoebe Buffay,Jason?
Phoebe Buffay,Nah-ha!
Phoebe Buffay,"""Crazy underwear, creepin' up my butt. Crazy underwear, always in a rut. Crazy under--wear..."" Oh No! What is he doing here? All right, just keep playing, just keep playing. You'll get through this; you'll be fine. Okay, thank you. And, as always no one talk to me after the show."
Phoebe Buffay,Hey!
Phoebe Buffay,"I don't know, he just started kissing me. Get him! Get him, Vince!"
Phoebe Buffay,"Yeah, okay, I've-I've been dating both of you, and it's been really horrible. 'Cause y'know it's been a lot of fun, for me. Umm, but I-I like you both, and I, and I didn't know how to chose, so... I'm sorry, I'm just, I'm terrible, I'm a terrible person. I'm terrible."
Phoebe Buffay,Really?!
Phoebe Buffay,"Well, this is none of my business."
Phoebe Buffay,"Well, I made you a candle light dinner in the park."
Phoebe Buffay,"Well, that could've been really awkward."
Phoebe Buffay,"Yeah, but I-I-I-I can do that for you, I'm gonna do that for you."
Phoebe Buffay,"All right, so, so you went to Pete's..."
Phoebe Buffay,"So Monica, what were you gonna tell us?"
Phoebe Buffay,"No-no-no oh, keep your name, don't take his name."
Phoebe Buffay,Well then definately don't take his name.
Phoebe Buffay,Oh?!
Phoebe Buffay,Oh.
Phoebe Buffay,"Yeesh, what'd you do about it?"
Phoebe Buffay,"Umm, hey Rach, can I ask you something?"
Phoebe Buffay,"Okay, you can totally say no, but umm, would it be okay with you if I set Ross up on a date?"
Phoebe Buffay,"Umm, my friend, Bonnie. She just always thought Ross was really cute, and now that you two aren't together, she asked if I could set it up, but if you're not cool with it..."
Phoebe Buffay,"You remember her from my birthday party two years ago. She's yeah, like, average height, medium build, bald..."
Phoebe Buffay,"Great! Okay, good for you!"
Phoebe Buffay,Um-hmm. Oh wait! This is Bonnie.
Phoebe Buffay,Well I hope you have fun tonight.
Phoebe Buffay,"Yeah, she was bald, she's not now."
Phoebe Buffay,"I don't know, I hardly ever say that about people."
Phoebe Buffay,"Well I'm sorry, I thought you said it was okay."
Phoebe Buffay,"Well, maybe it won't work out. Maybe Ross won't like her personality."
Phoebe Buffay,"Oh no, Bonnie's the best!"
Phoebe Buffay,"So Ross, how umm, how did it go with Bonnie?"
Phoebe Buffay,"Ohh, that's too bad!"
Phoebe Buffay,"Yeah, y'know what, there are other fish in the sea."
Phoebe Buffay,"Okay, I hear you! Are you capable of talking about any thing else?"
Phoebe Buffay,"Okay. Would you rather live in the shirt pocket of a sweaty giant, or inside his shower drain?"
Phoebe Buffay,No! No! Look at that! It's a line of ants! They're working as a team!
Phoebe Buffay,"Right, oh yeah. Wow, oh, it looks like Ross is breaking up with her. Uff, I hope he lets her down easy. Let's go."
Phoebe Buffay,"Oh no! That really is nothing, she is very sexually aggressive."
Phoebe Buffay,You said it was okay!
Phoebe Buffay,What?! What-what-what-what-what?!!
Phoebe Buffay,"Okay, first of all, breathe. Second of all, I don't get it. Aren't you the one that decided that you didn't want to be with Ross?"
Phoebe Buffay,Well isn't he your friend? Don't you want him to be happy?
Phoebe Buffay,So?
Phoebe Buffay,Oh no.
Phoebe Buffay,"Oh, we killed them all."
Phoebe Buffay,"Wait, if that's his favourite area, why is he being so mean to it?"
Phoebe Buffay,"Hey, you guys! Look what I found! Look at this! That's my Mom's writing! Look."
Phoebe Buffay,Y'know what that means?
Phoebe Buffay,"No-no, that's not, that's not me Phoebe, that's her pal Phoebe. According to her high school yearbook, they were like B.F.F. Best Friends Forever."
Phoebe Buffay,"I know! So this woman probably could like have all kinds of stories about my parents, and she might even know like where my Dad is. So I looked her up, and she lives out by the beach. So maybe this weekend we could go to the beach?"
Phoebe Buffay,So great! Okay! Tomorrow we're gonna drive out to Montauk.
Phoebe Buffay,"Oh, I am having the best karma this week. First, I find this woman who knew my parents, and then my client with the fuzzy back gives me his beach house."
Phoebe Buffay,"Oh, I wasn't talking about his karma."
Phoebe Buffay,"And this time, they've ganged up to form one giant, super hat."
Phoebe Buffay,Oy!!
Phoebe Buffay,"Oh, yeah, Bob said there might be flood damage."
Phoebe Buffay,"Knock, knock, knock."
Phoebe Buffay,"Are you ah, Phoebe Abott?"
Phoebe Buffay,"Hi Phoebe Abott, I'm your best friends daughter!"
Phoebe Buffay,"No, I-I mean your-your old best friend, here. Lily, from high school. Remember?"
Phoebe Buffay,"Phoebe. Phoebe. Phoebe, yeah. She named me after you I guess."
Phoebe Buffay,"Yes!! Yes! Yes! Yes!! That's my Dad, that's Frank! Yeah! I'm sorry I'm getting all flingy."
Phoebe Buffay,"No-no, sorry. Cookies are good, thanks."
Phoebe Buffay,"Well, so, umm, anyway umm, I've been, I've been looking for my Father, and umm, have you heard from him, or seen him?"
Phoebe Buffay,"Oh, okay. Well, so tell me everything about my parents. Everything."
Phoebe Buffay,"Oh, what? What was it?"
Phoebe Buffay,"Yeah, no, it was great."
Phoebe Buffay,"Oh, hey!"
Phoebe Buffay,"Oh, so, how are we doing?"
Phoebe Buffay,"I'm kind, caring, and sweet. What's Monica like?"
Phoebe Buffay,"Ohh, I think she knows where my Dad is."
Phoebe Buffay,"She was acting, she was pretending like she hasn't heard from him on years, but I found this picture on her fridge, and look ! Isn't this what he would look like now?"
Phoebe Buffay,"I don't know, but we're having dinner tomorrow night, so I figured, she's gonna tell me then. Y'know maybe she just wanted to give him time to, buy me presents, I don't know! So, you're all bored?"
Phoebe Buffay,"All right, I'm gonna close my eyes and point to someone, and you, whoever I point has to come up with something fun for us to do, and we have to do it."
Phoebe Buffay,Okay.
Phoebe Buffay,"Okay. Ooh, y'know we could just do this."
Phoebe Buffay,"Monica, if you get five cool points, you get to make somebody take off one item of clothing. It hasn't happened yet, but we're all very excited."
Phoebe Buffay,"Come on, take 'em off!!"
Phoebe Buffay,Shhh! Shhhh! Joey's asleep.
Phoebe Buffay,"After he passed out, we put the sand around him to keep him warm."
Phoebe Buffay,She cancelled! My namesake cancelled on me!
Phoebe Buffay,"Yeah, she clamed she had to go out of town suddenly. She's avoiding me, she doesn't want to tell me where my Father is. She knows, and she won't tell me."
Phoebe Buffay,"Yeah, well, don't ""Aww Pheebs, that sucks!"" me yet."
Phoebe Buffay,"Well, she's out of town so, there's gotta be something in her house that tells me where my Father is."
Phoebe Buffay,"Well, are any of those people here?!"
Phoebe Buffay,"Okay, look I-I-I do something nice, okay? I'll-I'll fill her ice trays."
Phoebe Buffay,"Ow! My ass. Okay. Okay. Oh, shhh!"
Phoebe Buffay,No! No!! It's me! It's me! I-I didn't want to make any noise!
Phoebe Buffay,I'm sorry.
Phoebe Buffay,"I-I, came to fill your ice cube trays."
Phoebe Buffay,"Umm, okay, okay, look. I took this picture from your fridge. Okay, because I know that this is my Father. Yeah, this is Frank Buffay and you are standing right there next to him. Now, look I deserve to know where I came from. All right? So if you can help me find my Father then you should! Otherwise, you're just mean! So, just tell me the truth!"
Phoebe Buffay,My Father is Chuck Magioni?
Phoebe Buffay,Oh.
Phoebe Buffay,Heh?
Phoebe Buffay,"I-I mean I, well I think I can figure it out. I guess y'know I was born, and everyone started lying their asses off!"
Phoebe Buffay,How close?
Phoebe Buffay,I don't even know how that would work!
Phoebe Buffay,I'm not asking!
Phoebe Buffay,"Yeah. Let's see, my had Mom killed herself, and my Dad had run off, and I was living in a Gremlin with a guy named Cindy who talked to his hand."
Phoebe Buffay,"Yeah, well, everybody does! I'm a really cool person. And y'know you had 29 years to find that out, but you didn't even try! Y'know what, you walked out on me, and I'm just, I'm gonna do the same thing to you."
Phoebe Buffay,I don't ever want to see you again!
Phoebe Buffay,"Umm, where's my purse?"
Phoebe Buffay,"Well, umm, my Mom's friend, Phoebe, is actually my birth Mom."
Phoebe Buffay,"Oh, my new Mom, who-who's a big, fat abandoner!"
Phoebe Buffay,"No. I'm just, I wanna, I need to be alone."
Phoebe Buffay,Monica!
Phoebe Buffay,"Well, I'm ready to get the hell out of here! Oh. Are you? Are you?!! Ohh! That's so great!! Ooh, not for Bonnie. But for you, yay! Ohh."
Phoebe Buffay,"Okay, I'm gonna put this in the car."
Phoebe Buffay,"Hi, Ursula."
Phoebe Buffay,"Okay, well umm, I know that we haven't talked in a long time, but umm okay, our Mom is not our birth Mom. This-this other lady is our birth Mom."
Phoebe Buffay,You know her?!
Phoebe Buffay,"There-there was a suicide note?! Well, do you still have it?"
Phoebe Buffay,I can't believe you didn't tell me there was a suicide note!
Phoebe Buffay,"I, umm, shut up!"
Phoebe Buffay,"""Good-bye Phoebe and Ursula. I'll miss you. P.S. Your Mom lives in Montauk."" You just wrote this!"
Phoebe Buffay,Noooo!!
Phoebe Buffay,No. I'm-I'm to depressed to talk.
Phoebe Buffay,Ewwww!!
Phoebe Buffay,Ewwww!!
Phoebe Buffay,"""...fuchsia and mauvvve. Those are the 66 colours of my bedroommmm."" Thank you, thank you. Ohh, and I invite you to count the colours in your bedroom. Except for you. You go away."
Phoebe Buffay,"Okay, bye."
Phoebe Buffay,No.
Phoebe Buffay,"But, it's not like we're losing anything. Y'know?"
Phoebe Buffay,It's not like we-we know each other or anything. Or that have anything in common.
Phoebe Buffay,I-I like pizza!
Phoebe Buffay,"Oh my God, so do I!"
Phoebe Buffay,"Wait-wait-wait, wait! Puppies. Cute or ugly?"
Phoebe Buffay,"Uh-huh, well! But umm, still I'm-I'm mad at you."
Phoebe Buffay,"Well umm, do you wanna get something to eat? I'm kinda hungry."
Phoebe Buffay,"All right, stop it. Now you're just doing it to freak me out."
Phoebe Buffay,"...DUMB, DRUNKEN, BITCH!!! Thank you, thanks."
Phoebe Buffay,"Oh my God, you guys are selling the entertainment center?"
Phoebe Buffay,Oh no.
Phoebe Buffay,"Yeah, I actually don't know..."
Phoebe Buffay,"Oh my God! No! Shoo! Kitty! No! No-no-no! Shoo! Come on, you! Come on. Crazy. Oh my God."
Phoebe Buffay,Nothing. Nothing.
Phoebe Buffay,"I just, I just have this really strong feeling that this cat is my Mother."
Phoebe Buffay,"No, no-no, she was a human lady. This is the spirit of my Mom Lily, the one who killed herself."
Phoebe Buffay,"No Dr. Skeptismo! I'm sure. First of all, okay, there's the feeling. Okay, and for another, how about the fact that she went into my guitar case which is lined with orange felt. My Mother's favourite fish is Orange Roughy... Cats....like....fish! Hi, Mommy. Oh, I haven't seen this smile in 17 years!"
Phoebe Buffay,"Stop it! Stop it! She keeps squirming, trying to get away! Just like when she was alive."
Phoebe Buffay,"Well, I'm not sure. I mean, I guess until she y'know, gets used to the fact that there's y'know, a new mom. Y'know, I think she's worried that y'know, she's gonna, she's gonna be replaced. Well, that's not gonna happen is it? Noo. Okay, I have to return a call in the other room."
Phoebe Buffay,"Well, I'm returning a call from a certain mom at the B-E-A-C-H. I just spelled the wrong word."
Phoebe Buffay,Hi.
Phoebe Buffay,Yeah?
Phoebe Buffay,"So great. Oh, we took a nap today and my Mom fell asleep on my tummy and purred."
Phoebe Buffay,"I just feel so, uhh....."
Phoebe Buffay,"Oh yeah, your microwave. The stereo."
Phoebe Buffay,Yeah? Hi!
Phoebe Buffay,"Ohh. Um-hmm. But y'know, she choose to find me. I mean, I have to respect her decision. Right?"
Phoebe Buffay,"Ross, how many parents have you lost?"
Phoebe Buffay,"Okay, then you don't know what it feels like when one of them comes back. Do you? I believe this is my Mother. Even if I'm wrong, who cares? Just be a friend. Okay? Be supportive."
Phoebe Buffay,Okay.
Phoebe Buffay,I think she would like that.
Phoebe Buffay,Thank you. We both forgive you.
Phoebe Buffay,"Yeah, okay, listen, umm, Mom, I hope you know you still mean a lot to me. And you're welcome to come back anytime."
Phoebe Buffay,"Come on, Mom, I'll take you home."
Phoebe Buffay,How come?
Phoebe Buffay,"Okay, I didn't hear that."
Phoebe Buffay,"Wow! And hey, it's cool if you're a lesbian!"
Phoebe Buffay,That's weird.
Phoebe Buffay,Your nails.
Phoebe Buffay,"Oh, no, I meant that it's weird that you only have nine now."
Phoebe Buffay,"Okay, don't panic. I'm gonna go to the store, I'm gonna get you another set of nails, no one's gonna know, and you're gonna look great. Oh! Oh, it's 'cause they're gonna eat-that's the problem."
Phoebe Buffay,And! Whoever finds it wins the prize!
Phoebe Buffay,I don't get it.
Phoebe Buffay,"Op, the ruined quiches are ready."
Phoebe Buffay,Hey!
Phoebe Buffay,This used to be your room? Wow! You must've been in really good shape as a kid.
Phoebe Buffay,"Well, who cares what your Mom thinks? So you pulled a Monica."
Phoebe Buffay,"No but, why does that have to be a bad thing. Just change what it means. Y'know? Go down there and prove your Mother wrong. Finish the job you were hired to do, and we'll call that pulling a Monica."
