speaker,transcript
Ross Geller,"Ah, well, it means that I can sell cookies, but I'm not invited to sleep-overs."
Ross Geller,"No, please, please, um, it's for a poor little girl who wants to go to Spacecamp more than anything in the world."
Ross Geller,"Okay, okay! I'm going. I'm going."
Ross Geller,All right!!
Ross Geller,"...and these come in the shapes of your favourite Christmas characters, Santa, Rudolph, and Baby Jesus."
Ross Geller,"Wait a minute, one box! Come on, I'm trying to send a little girl to Spacecamp, I'm putting you down for five boxes. Chandler, what about you?"
Ross Geller,"No, but ah, there's coconut in the Hanukkah Menoreoes. I tell you what, I'll put you down for eight boxes, one for each night."
Ross Geller,Mon?
Ross Geller,"Ah, no Mon, Dad had to buy everyone of your boxes because you ate them all. But ah, y'know I'm sure that's not gonna happen this time, why don't I put you down for three of the mint treasures and just a couple of the Rudolph's."
Ross Geller,"Oh, come on, now you know you want 'em."
Ross Geller,"I'll tell you what Mon, I'll give you the first box for free."
Ross Geller,Come on! All the cool kids are eating 'em!
Ross Geller,"....and 12, 22, 18, four... What?"
Ross Geller,"Ah, we're out. I sold them all."
Ross Geller,"Monica, I'm cutting you off."
Ross Geller,"Mon, look at yourself. You have cookie on your neck."
Ross Geller,Check this out. Five hundred and seventeen boxes!
Ross Geller,"Okay, the other night I was leaving the museum just as 'Laser Floyd' was letting out of the planetarium, without even trying I sold 50 boxes! That's when it occurred to me, the key to my success, 'The Munchies.' So I ah, started hitting the new dorms around midnight. I am selling cookies by the case. They call me 'Cookie Dude!'"
Ross Geller,"Well hey, who did these resumes for ya?"
Ross Geller,Well you sure used a large font.
Ross Geller,"Sweetie, calm down, it's gonna be okay."
Ross Geller,"What, that wasn't the great news?"
Ross Geller,"Hi there. How many, how many ah, did you sell?"
Ross Geller,"Hey now! That was an accident, okay."
Ross Geller,What's a scrud?
Ross Geller,I don't have too. I can just look at you.
Ross Geller,Not nice enough.
Ross Geller,Good for a scrud.
Ross Geller,That's crap!! Sister Brown Bird. Good going.
Ross Geller,Hi there!
Ross Geller,"Um, that is because my doctor says that I have a very serious.... nuget.... diffency."
Ross Geller,"Well, I lost. Some little girl loaned her uniform to her nineteen year old sister, who went down to the U.S.S. Nimitz, and sold over 2,000 boxes."
Ross Geller,"Oh, come here sweetie, listen, you're gonna go on like a thousand interviews before you get a job. That's not how that was supposed to come out."
Ross Geller,That word was swans.
Ross Geller,No.
Ross Geller,"I'm, I'm sorry you didn't get to go to Spacecamp, and I'm hoping that maybe somehow, this may make up for it. Presenting Sarah Tuttle's Private Very Special Spacecamp!!"
Ross Geller,Oh come on! Here we go! Stand by for mission countdown!
Ross Geller,Oh no! An asteroid!
Ross Geller,Real magic does exist.
Ross Geller,"Ah, somebody's at the door on the ceiling."
Ross Geller,"Hey Chandler, there's a party tomorrow, you'll feel better then."
Ross Geller,"Oh, somebody's feeling better."
Ross Geller,Hi!
Ross Geller,Wow!
Ross Geller,"What, so this guy is helping you for no apparent reason?"
Ross Geller,"And he's, he's a total stranger?"
Ross Geller,Huh. Sounds like Mark Something wants to have some sex.
Ross Geller,"Well, I'm just saying, I mean why else would he just, y'know, swoop in out of nowhere for no reason."
Ross Geller,"Hey, Joey. Are men ever nice to strange women for no reason?"
Ross Geller,"Thank you. So did you ah, did you tell Mark Something about me?"
Ross Geller,Uh-huh.
Ross Geller,Hi.
Ross Geller,"Yeah. So um, I-I heard about this ah, Mark guy that ah, Rachel met today."
Ross Geller,"Oh yeah! So ah, kinda pretty, pretty good. He sounds like a nice, good guy."
Ross Geller,That's excellent.
Ross Geller,"So, he's just a nice guy. You really think this Mark doesn't want anything in exchange for helping him?"
Ross Geller,Yeah.
Ross Geller,You see what men do! Don't tell me men are not nice! This is men!!
Ross Geller,Which one is Gina?
Ross Geller,That's okay.
Ross Geller,"Hey, Joey."
Ross Geller,"Ah, which, which one?"
Ross Geller,Mary-Angela.
Ross Geller,Dear Mary-Angela. Hi. How's it going. This is the hardest letter I've ever had to write. What the hell's a matter with you? How do you think Joey's going to react when he finds out that you blew off his sister with a letter?
Ross Geller,"All right, look, look, you've got to do this yourself, okay in person. At least you know her name. You just go to the house and you ask for Mary-Angela, okay, when which ever one she is comes to the door, you take her for a walk, you let her down easy."
Ross Geller,Where in Cuba?
Ross Geller,Bummer.
Ross Geller,"No, I'm genuinely sorry the Mark thing didn't work out. Look, Rach, I want only good things for you."
Ross Geller,"But, you, you don't want to seem too pushy."
Ross Geller,"What, he gave you his home number? As in like, to, to his home?"
Ross Geller,"That's right good things, that-that is what I said."
Ross Geller,That is so made up!
Ross Geller,There you go.
Ross Geller,"Yeah well, if I know Mark, and I think I do, I'd expect nothing less."
Ross Geller,High collar and baggy pants say I'm a pro.
Ross Geller,You go get 'em. What did I do to you? Did I hurt you in some way?
Ross Geller,"'Why don't you call him?!' Well, thank you very much! Y'know now he is going to prep her, y'know prep her, as in what you do when you surgically remove the boyfriend!"
Ross Geller,Am I! Am I! Am I out of my mind! Am I losing my senses!! This dreamy guy is taking my girlfriend out for a meal.
Ross Geller,No.
Ross Geller,"Well, yeah!"
Ross Geller,You grow up.
Ross Geller,Hi!
Ross Geller,"Ah y'know, this building is on my paper route so I..."
Ross Geller,Hi.
Ross Geller,How'd did it go?
Ross Geller,I'm so proud of you.
Ross Geller,"Listen, I'm ah, I'm sorry I've been so crazy and jealous and, it's just that I like you a lot, so..."
Ross Geller,Yeah.
Ross Geller,Congratu!! -lations-lations.
Ross Geller,Maybe he's just jumping on a pogo-stick and really likes it?
Ross Geller,Maybe the pogo-stick likes it too?
Ross Geller,"Ah, we'll all go. Come on."
Ross Geller,It's her first day at this new job. Your not supposed to start with her!
Ross Geller,Why?
Ross Geller,"Oh God. Y'know, botanists are such geeks."
Ross Geller,"Hmm? Oh, yeah."
Ross Geller,"Honey, just relax, it's gonna be fine. Hey, umm,. why don't I come down there and I'll take you out to lunch?"
Ross Geller,"Mark is that ah, the same Mark that helped you get the job?"
Ross Geller,"What? Oh yeah, yeah I think so. Why am I invited to this again?"
Ross Geller,"She's having lunch with him. She's having lunch with him. And you should of seen the hug she gave him when she got the job. And, and, and, he's really good looking. What am I gonna do?"
Ross Geller,"Ah Joey, I don't think you get to pick the cities."
Ross Geller,Mr. Dickens gets to pick 'em.
Ross Geller,"Hi, is Rachel there?"
Ross Geller,This is Ross?
Ross Geller,Of Ross and Rachel.
Ross Geller,"Oh hey, hey Mark."
Ross Geller,Okay.
Ross Geller,"Hi! What's ah, what's Mark doing answering your phone?"
Ross Geller,"Ohhhhh yeah, that's, that's funny. Why ah, why isn't he goofing around in his own office?"
Ross Geller,"Why does Joanna need two assistants, how, how lazy is she?"
Ross Geller,What?
Ross Geller,"Okay, bye-bye."
Ross Geller,"Oh, oh, I'm, I'm, I'm sorry sweetie, I was just trying to ah, I'm dialing another number."
Ross Geller,"It's from Ross, it's a love bug."
Ross Geller,"I'm hurt! I'm actually hurt, that you would think that I would send you any of those things out of any thing other than love. Hurt! Hurt!"
Ross Geller,I mean my God...
Ross Geller,"...can't, can't a guy send a barbershop quartet to his girlfriend's office anymorrrrre!!"
Ross Geller,I would never do that!
Ross Geller,"Yeah well if, if, if Mark said that, than Mark's an idiot."
Ross Geller,Why?! How?! How is he a genius?
Ross Geller,What am I going to do?
Ross Geller,I don't know you guys.
Ross Geller,"All right that's, that's it!! Get off her!"
Ross Geller,What's going on?! That's what's going on!!
Ross Geller,I have been down in your store for twenty minutes trying to get a tie! What do I have to do to get some service?! Hi Rach.
Ross Geller,Hi.
Ross Geller,"I'm sorry, I was an idiot."
Ross Geller,"A big idiot. Just you have to realize is, this whole Mark thing is kinda hard for me."
Ross Geller,"Well, I was with Carol for like eight years and I lost her. And now if it's possible I think I love you even more. So, it's hard for me to believe that I'm not gonna, well that someone else is not going to take you away."
Ross Geller,I gotta get going. Bye Chandler.
Ross Geller,"Oh, I've got to go pick up Ben, we've got a play date this afternoon."
Ross Geller,"Oh, just this woman that I met last night at the party."
Ross Geller,Yeah.
Ross Geller,"Ah, yeah, yeah. Umm, we started talking after she y'know, did her thing. And it turns out she's got a boy about Ben's age, so we're taking them to a gym-boree class. Why, is that okay?"
Ross Geller,"Ahh, no."
Ross Geller,Are you jealous?
Ross Geller,You are totally jealous.
Ross Geller,"Honey, I love you too."
Ross Geller,What?
Ross Geller,Huh.
Ross Geller,What are you doing?
Ross Geller,No thanks. I'm 29.
Ross Geller,"Oh sweetie, when do you think you're going to get off tonight?"
Ross Geller,"Oh come on, not again."
Ross Geller,Hmm.
Ross Geller,Yeah.
Ross Geller,"Now, if you need to stay late, I want to be supportive of that."
Ross Geller,And what are you going to do for him?
Ross Geller,Okay.
Ross Geller,"So, are you gonna see him again?"
Ross Geller,Naked friends.
Ross Geller,Hey.
Ross Geller,Oh.
Ross Geller,"Yeah, make that three."
Ross Geller,"Okay. What ah, what is the matter with you? What's going on?"
Ross Geller,"What, what do you mean, what? Is he gay?"
Ross Geller,What?!
Ross Geller,"Are you sure? Hold on. I'm sorry you guys, that was a coffee and a...."
Ross Geller,Okay.
Ross Geller,"No, no, that won't be ah, that won't be necessary"
Ross Geller,"Yeah, yeah, yeah!"
Ross Geller,"Well, I suppose we just try to not look directly at it."
Ross Geller,"Umm, Jo's a girl, it's short for Josephine."
Ross Geller,"Hey! How'd the ah, basketball go?"
Ross Geller,Calm down. There's no reason to get testy.
Ross Geller,Good.
Ross Geller,Joey's asking if you've just ruined the first book he's ever loved that didn't star Jack Nicholson?
Ross Geller,Oh.
Ross Geller,"He's right, even if it's to say something complementary."
Ross Geller,"Hey, don't we have to..."
Ross Geller,"Yeah Pheebs, come on, you two have completely different styles. Y'know, she's more.. y'know, and you're more"
Ross Geller,Hi.
Ross Geller,Hello.
Ross Geller,"Yeah, huh."
Ross Geller,What?
Ross Geller,"Come on sweetie! You've had to work late every night for the past two weeks, what is it this time?"
Ross Geller,"But work comes first! Oh hey, but that's sad about you though, what happened? Burn out? Burn all out, did ya?"
Ross Geller,"Oh well that's great, so I guess this is ah, this is good bye then. Huh? Good bye."
Ross Geller,Okay.
Ross Geller,"Hmmm. Oh, no, no, I just thinking about something funny I heard today. Umm, Mark, Mark saying 'I'll see you Saturday.'"
Ross Geller,"Oh, no, no, no, it's-it's not the lecture ah, I mind, umm...."
Ross Geller,"Oh, well..."
Ross Geller,"Well, I'm sorry, but ah, look if you're not working with him anymore, why do you have to still do stuff with him?"
Ross Geller,"Okay, but do you really need another friend? I mean..."
Ross Geller,Is that funny? Am I supposed to be laughing?
Ross Geller,Pa-haa!! I would love to go with you.
Ross Geller,"Yeah, hey I-I have clothes, I even pick them out. I mean for, for all you know I could be a fashion..... monger."
Ross Geller,"What should I wear, now I'm all nervous."
Ross Geller,I'm really glad we came. You're so pretty. I love you.
Ross Geller,So I nodded off a little.
Ross Geller,Come on! Forty-five minutes! Forty-five minutes the man talked about strappy backed dresses.
Ross Geller,"First of all it's Professor Pittain! And second of all, that little bone, proved that, that particular dinosaur had wings, but didn't fly."
Ross Geller,"Y'know what, 100 million people went to see a movie about what I do, I wonder how many people would go see a movie called, Jurassic Parka."
Ross Geller,"No-no-no, a bunch of out of control jackets take over an island."
Ross Geller,"No. I... I wanted to be with you. I don't know, I feel like lately, I feel like you're slipping away from me, y'know. With this new job, and all these new people, and you've got this whole other life going on. I-I-I know it's dumb, but I hate that I'm not a part of it."
Ross Geller,That's a little clearer.
Ross Geller,"Sure, I-I-I..."
Ross Geller,Is everything okay?
Ross Geller,Hey.
Ross Geller,"What is ah, Rach in her room?"
Ross Geller,Oh what?! Is she gonna cancel on me again?! How can she do this? Doesn't she know it's our anniversary?
Ross Geller,What's that on the bottom?
Ross Geller,"Hey, honey."
Ross Geller,"Hey, what's going on?"
Ross Geller,"What, do you, well umm, oh how about I come up there?"
Ross Geller,Hi!
Ross Geller,Well you said you couldn't go out so....
Ross Geller,"Yeah, but I got cous-cous!"
Ross Geller,"Okay, you don't have to stop, I'm invisible, I'm not here."
Ross Geller,Yeah!!
Ross Geller,Pepper?
Ross Geller,"Okay sorry, whew."
Ross Geller,"Okay, that's a fire. Oh yeah. Oh yeah."
Ross Geller,"I'm sorry. But ah, hey, oh, somebody's off the phone, how 'bout a glass of wine by the fire, I could get it going again."
Ross Geller,"Come on Rach, you don't have what, ten minutes?"
Ross Geller,"What? Sophie, does she have ten minutes?"
Ross Geller,"Don't yell at me okay, this is the most I've seen you all week."
Ross Geller,"Yeah, but wait..."
Ross Geller,Hey.
Ross Geller,"No, hey, well, I-I completely understand. You were, you were stressed."
Ross Geller,For what? For letting you throw me out of your office?
Ross Geller,"Yeah, well excuse me for wanting to be with my girlfriend on our anniversary, boy what an ass am I."
Ross Geller,"Yeah, well you never have the time. I mean, I don't feel like I even have a girlfriend anymore, Rachel."
Ross Geller,"No, but it'd be nice if you realised, it's just a job!"
Ross Geller,Yes.
Ross Geller,"No, hey, I get that, okay, I get that big time. And I'm happy for ya, but I'm tired of having a relationship with your answering machine! Okay, I don't know what to do anymore."
Ross Geller,Is this about Mark?
Ross Geller,"Okay, it's not, it's not."
Ross Geller,"Oh I'm, I'm making this too hard. Okay, what do you want me to do."
Ross Geller,"Okay, okay, fine, you're right. Let's ah, let's take a break, let's cool off, okay, let's get some frozen yogart, or something.."
Ross Geller,"Oh, hi Chloe."
Ross Geller,"Yeah, little change in plans. Ahh, we're gonna break-up instead."
Ross Geller,"What can I do? One person wants to break-up, you break-up."
Ross Geller,"Oh come on, we just had this huge fight, all right, don't I have to wait a while?"
Ross Geller,Hi! It's me.
Ross Geller,"Really? I've been thinking, this is crazy, I mean don't, don't you think we can work on this?"
Ross Geller,Who's that?
Ross Geller,Is that Mark?
Ross Geller,Yeah! Got it!
Ross Geller,"Ah, that's okay, thanks."
Ross Geller,"Look, I don't feel like dancing, I feel like having a drink. Okay?"
Ross Geller,I like this song.
Ross Geller,"Oh, no, no."
Ross Geller,"I mean, I don't feel like I even have a girlfriend anymore."
Ross Geller,Is this about Mark?
Ross Geller,"Okay, it's not, it's not."
Ross Geller,"Fine, you're right. Let's ah, let's take a break, let's cool off, okay, let's get some frozen yoghurt, or something.."
Ross Geller,"I've been thinking, this is crazy, I mean don't, don't you think we can work on this?"
Ross Geller,Who's that?
Ross Geller,Is that Mark?
Ross Geller,Yeah! Got it!
Ross Geller,Yeah!!
Ross Geller,Na-huh.
Ross Geller,I love you.
Ross Geller,Okay.
Ross Geller,"Chloe, Chloe how's it coming?!!"
Ross Geller,"Umm, oh, hey, I don't know. How about a big one?"
Ross Geller,"Well then a small one!! Listen, let's, we kinda have to get going!"
Ross Geller,"You, you sure you need shoes? Okay."
Ross Geller,"Yeah, y'know the ah, the girlfriend I told you about last night? Well it turns out she ah, she wants to get back together with me. Oh, I found it!!"
Ross Geller,Yeah!
Ross Geller,"Yes, yes I am, one of the many things I'm feeling. Well...."
Ross Geller,"Oh, thank you. Hey, hey. Rachel!!!!"
Ross Geller,"Yeah, oh hey, you are right on time."
Ross Geller,"Yes, you can, very much."
Ross Geller,Ahhhh!!
Ross Geller,"You think?! God, I, ah, I'm in hell. I mean what, what am I gonna do? Rachel's all like, 'I love you and, and let's work on this.' And all I can think about is, 'What is she gonna do? What is she gonna say?' when I tell her what I did."
Ross Geller,"What?! Look, we're trying to rebuild a relationship here, right. How am I supposed to do that here, without being totally honest with each other?"
Ross Geller,"Yeah, but don't you think...."
Ross Geller,"Yeah, okay."
Ross Geller,What trail?
Ross Geller,"Oh, I-I don't think there's any trail."
Ross Geller,Chloe? Hi..
Ross Geller,You took my watch?
Ross Geller,"Just you keep it, listen did you, did you tell anyone about us?"
Ross Geller,"Exactly. So you didn't, didn't mention anything to Issac right?"
Ross Geller,"You tell, of course you do. Issac. Issac. Hey, Issac. Issac, hi! Y'know we haven't actually met..."
Ross Geller,"Yes, I suppose I am a dog. But Issac, see I-I happen to have a girlfriend."
Ross Geller,"Yeah, that's the one. Listen, I don't want to hurt her."
Ross Geller,"Yeah. Listen, can you keep this information to yourself?"
Ross Geller,"Actually, no, we're not."
Ross Geller,"No, we're not."
Ross Geller,"No, we're not!!"
Ross Geller,Right.
Ross Geller,Fine. I just need to know that you're not gonna tell your sister.
Ross Geller,Jasmine?
Ross Geller,"We met at Phoebe's birthday party, I'm, I'm Ross Geller."
Ross Geller,"Yes, I did."
Ross Geller,Very bad.
Ross Geller,"I'm agreeing with you. Did you, listen, did you happen to tell Phoebe yet?"
Ross Geller,"Okay, Jasmine, please, please don't. I love my girlfriend very much, and I want more than anything to just work it out with her. Okay?"
Ross Geller,"Thank you, thank you."
Ross Geller,Who's your roommate?
Ross Geller,"Gunther! Gunther. Gunther, please tell me you didn't say anything to Rachel about me and the girl from the Xerox place."
Ross Geller,"Come on, Rachel, come on! Talk to me! Please!!"
Ross Geller,Rachel?
Ross Geller,"No, it was a mistake! I made a mistake! Okay?"
Ross Geller,No!!
Ross Geller,No!! No!! I wanna stay. I wanna talk about this.
Ross Geller,What?
Ross Geller,She was...
Ross Geller,"She, she was different."
Ross Geller,Nobody likes change.
Ross Geller,"What? Okay, okay, okay, okay."
Ross Geller,"I'm sorry, okay, I'm sorry. I wa-I was disgusted with myself, and this morning I was so, I was so upset and then I got your message and I was so happy, and all I wanted was to get her out of my apartment as fast as possible."
Ross Geller,"Listen. Oh hey, hey, the important thing was that she meant, she meant nothing to me!"
Ross Geller,"Look, I didn't think there was a relationship to jeopardise. I thought we were broken up."
Ross Geller,"That, for all I knew would, could last forever. That to me is a break-up."
Ross Geller,"Look, I'm not trying to get out of anything, okay. I thought our relationship was dead!"
Ross Geller,"Come on! Like I wanted him to tell you, I ran all over the place trying to make sure that didn't happen!"
Ross Geller,"Look Rachel, I wanted to tell you, I thought I should, I-I did, and then Chandler and Joey convinced me not to."
Ross Geller,Don't you realise none of this would've ever happened if I didn't think at that same moment you weren't having sex with Mark?
Ross Geller,Yes I would.
Ross Geller,Yes.
Ross Geller,"La-la-la-la-la-la-la-la-la-la! Okay, okay, yeah, I would have been devastated but, I would still want to be with you. Because it's, I mean it's you."
Ross Geller,"What? Come on Rach, tell me what you're thinking?"
Ross Geller,"Order a pizza like, 'I forgive you?'"
Ross Geller,"Hey, can I, can I get in on that? Because I'm kinda hungry myself."
Ross Geller,No anchovies.
Ross Geller,"That's okay, I'll just pick 'em off."
Ross Geller,"You can have the last piece, if you want."
Ross Geller,"What, now you're not even taking to me? Look Rachel, I-I'm sorry, okay, I'm sorry, I was out of my mind. I thought I'd lost you, I didn't know what to do. Come on! Come on, how insane must I have been to do something like this? Huh? I-I don't cheat right, I, that's not me, I'm not Joey!"
Ross Geller,"Y'know what, y'know what, I'm-I'm not the one that wanted that, that break, okay. You're the one that bailed on us. You're the one that, that ran when things got just a little rough!"
Ross Geller,That's what?!
Ross Geller,"Okay, well here we are. Now we're in a tough spot again, Rach. What do you want to do? How do you want to handle it? Huh? Do you wanna fight for us? Or, do you wanna bail? Look, I, I did a terrible, stupid, stupid thing. Okay? And I'm sorry, I wish I could take it back, but I can't. I just can't see us throwing away something we know is so damn good. Rachel, I love you so much."
Ross Geller,"Okay, okay, okay."
Ross Geller,What?
Ross Geller,"Okay, okay. This morning you said there was nothing so big that we couldn't work past it together..."
Ross Geller,"Look, look, there's got to be a way we can work past this. Okay, I can't imagine, I can't imagine my life without you. Without, without these arms, and your face, and this heart. Your good heart Rach, and, and...."
Ross Geller,"Yeah, but this can't be it, I mean."
Ross Geller,"Look, you guys I just wanna say, I really, really appreciate you spending this time with me. It's been a pretty hard time right now, so I just wanna say thanks."
Ross Geller,"Oh hey, hey, huh, how about this weekend we have a laser disc marathon okay, and maybe a tournament on my new dart board? Huh, huh, what do you think? Two days of darts, it'll be great!"
Ross Geller,"No, no, no, this weekend guys!"
Ross Geller,What's going on?
Ross Geller,"So, for the whole weekend?"
Ross Geller,"Yeah, that's okay, I mean if you guys all have to go away for the first weekend I'm alone by myself, y'know then I totally, totally understand."
Ross Geller,What a pity stay?
Ross Geller,"Pity food? Y'know what that's okay, all right, I don't need any of you to stay, okay nobody stays."
Ross Geller,Hey.
Ross Geller,"Well, oh just ah, I was just wondering, when you and I split up, did you get the tape that was half the last episode of M*A*S*H and half the hostages coming home?"
Ross Geller,Where's Ben?
Ross Geller,"Ahh. Ooh, is this a ah, is this a bad time?"
Ross Geller,"Oh! I thought you guys got married in uh, January?"
Ross Geller,Ah! Oh.
Ross Geller,"Umm, candles, champagne, yeah anniversaries are great. 'Cause you know love lasts forever, y'know. Nothing like it in this lifetime, money in the bank, so Rachel and I broke up."
Ross Geller,"Yeah, well."
Ross Geller,"Oh yeah, I'd love that."
Ross Geller,I guess it all started when Rachel got this new job.
Ross Geller,"....right? Right? I mean it's pretty unbelievable y'know, I mean they just took off, took off without even looking back. Y'know I don't, I don't need them, huh, I've got you guys now as friends, you and Susan."
Ross Geller,"717? Where's 717? Hey, you've have more of these for Susan right?"
Ross Geller,"Pheebs? What, why are you whispering?"
Ross Geller,"Oh, now you want a favour?"
Ross Geller,"Well, oh, I'm sorry your car broke down Pheebs, but I'm a little too busy with some of my real friends right now, but please call to let me know you got home safely okay?"
Ross Geller,"No, I'm not gonna pick them up."
Ross Geller,"No, Rachel doesn't want me to...."
Ross Geller,"Yeah, you're right."
Ross Geller,"We were on a break!!! Okay!! We were, we were..., yeah. Where are you? I'll find you."
Ross Geller,"Oh, you-you're-you're one to talk."
Ross Geller,"He is saving your butt, ah, unless of course I'm stepping on some toes here, in which case I can just mosey on, I've got plenty of people to help on the Interstate."
Ross Geller,Excuse me?
Ross Geller,"Oh please, can't I come to your special, magical cabin?"
Ross Geller,"Oh-oh, hitting me where it hurts, my ski skills."
Ross Geller,"All right Pheebs, your cab's ready."
Ross Geller,You're welcome.
Ross Geller,We were on a break!
Ross Geller,"Hey-hey, it's valid okay? And I'm not the only one who thinks so, Monica agrees with me."
Ross Geller,That's what you said last night.
Ross Geller,Okay.
Ross Geller,Obviously not to Joey.
Ross Geller,"Look both, Joey and Monica feel the same way that I do. No-no-no-no."
Ross Geller,I can.
Ross Geller,"Look, you guys, you guys should go. No, I'm, you, you planned this all out, and I don't want to ruin it, so you guys should just go."
Ross Geller,"No, no, really, I've got to take the car back anyway, I'm spending all day tomorrow with Ben, It's fine, no guilt I promise."
Ross Geller,Okay.
Ross Geller,Okay.
Ross Geller,That would be great.
Ross Geller,I know!
Ross Geller,Hi! Sorry I'm late. Were you sleeping?
Ross Geller,"Oh, great! Listen, oh I had to get you a whole new battery. I got you the best one I could, 'cause that's not where you want to skimp."
Ross Geller,"Yeah, well it came to about $112, but what the hell, just call it an even 110?"
Ross Geller,Okay.
Ross Geller,"So they ah, they all took off, it was pretty hard watching them go, y'know?"
Ross Geller,So I'm gonna take off then!
Ross Geller,Pffhah.
Ross Geller,"Nothing, it's just that hypnosis is beyond crap."
Ross Geller,"Hey, that guy did not hypnotise me! Okay."
Ross Geller,Here you go.
Ross Geller,Sorry.
Ross Geller,"Exactly, it'll be illegal for him to drink at his own bachelor party."
Ross Geller,And so now you guys are gonna be married?
Ross Geller,"Pheebs, what, is it the age thing?"
Ross Geller,"Pheebs, if you don't tell him, soon he's gonna be married, and then you're gonna hate yourself."
Ross Geller,All we're saying is don't rush into anything.
Ross Geller,"Yeah, he-he's right, he's right. This is your time y'know, yeah, you're young, you're-you're weird, chicks dig that."
Ross Geller,"No the man's right, that's what I had with Rachel."
Ross Geller,"No, I ah, I slept with someone else."
Ross Geller,It didn't.
Ross Geller,"Yeah, yeah."
Ross Geller,"Don't ask me, I had it and I blew it!"
Ross Geller,"Oh, no! No!"
Ross Geller,I'm the ring bearer.
Ross Geller,Hi!
Ross Geller,"Hey, how'd the date go with Mr. Millionaire?"
Ross Geller,Still?!
Ross Geller,I guess he musta gotten the part in that play.
Ross Geller,Hello.
Ross Geller,So Rachel called. Wants to see me. Going over in a minute.
Ross Geller,"Well, maybe the crazy fog has lifted and she realises that life without me.... a-sucks."
Ross Geller,Then be supportive like a guy.
Ross Geller,Hi.
Ross Geller,"You ah, wanted to see me?"
Ross Geller,What?!
Ross Geller,What are you doing? Are you trying to hurt me? Or something?
Ross Geller,Yes.
Ross Geller,"Yes, I do."
Ross Geller,"Yeah, I-I really do. Hey! This-this was a gift?!"
Ross Geller,It's still a gift! I got it from the gift shop!
Ross Geller,"No!! Y'know-y'know don't do me any favours. In fact, where, where's the rest of my stuff?! Huh? Like-like my umm, Hey, this book is mine!! And-and-and, and that T-shirt you sleep in? I'd like that back too. Yes, I do."
Ross Geller,"I'm just trying to help you, move on."
Ross Geller,Petty...
Ross Geller,Petty...
Ross Geller,Petty...
Ross Geller,Small...
Ross Geller,"Awwwahuh, no, no, no!!"
Ross Geller,I'm-I'm gonna wear this all the time! I love this shirt!!
Ross Geller,"Oh, yeah-yeah-yeah-yeah..."
Ross Geller,"Oh-oh, okay, okay! If you don't mind I'm gonna the rest of my stuff, and relax, in my favourite shirt. You have a pleasant evening."
Ross Geller,You bug me.
Ross Geller,"I knew it! I knew it! I always knew she liked him! Y'know, she'd say no, but here we are! Right? We just broke up, first thing she does!"
Ross Geller,"Hey, it's been like three weeks!"
Ross Geller,"Here they come, here they come. Oh-ho, if she kisses him goodnight, I'm gonna kill myself, I swear. I can't, I can't watch this. Come on, date over! Date over! Uh-oh, here we go, she's going in."
Ross Geller,"She's going in. Wait! He's going in! He's going in!! The door's closed! I, I can't see anything but the door closed!!"
Ross Geller,"Okay, I have to do something. I mean, I have, I have to stop it!"
Ross Geller,"I don't know, but I ah, I have the feeling that my being there will do it. I'll go over and I will borrow something. Juice!! I need juice!!"
Ross Geller,"Look, they must be stopped!"
Ross Geller,I need juice! People need juice!!
Ross Geller,People need juice!
Ross Geller,"Juice, I need..."
Ross Geller,"Yeah, okay."
Ross Geller,It's just I miss her so much.
Ross Geller,Hey!
Ross Geller,"Monica, uh Dad called this morning and ah, Aunt Silvia passed away."
Ross Geller,We were all pretty shaken up about it.
Ross Geller,"Well ah, Aunt Silvia was, well not a nice person."
Ross Geller,You get the dollhouse.
Ross Geller,"Wait a minute, the house was built on radioactive waste, and an ancient Indian burial ground? That would never happen."
Ross Geller,"Sure, what's up?"
Ross Geller,I-I know. Well if something comes up...
Ross Geller,"Uh, Pheebs, while we're hovering around the subject. I just have to say dinosaurs, they-they don't go, rrroof!"
Ross Geller,"Hey, what's this?!"
Ross Geller,This is the coolest house ever!!
Ross Geller,I would!
Ross Geller,Hi.
Ross Geller,Hi.
Ross Geller,It's a little early to be drinkin'.
Ross Geller,Ohhhhh!
Ross Geller,Mon?
Ross Geller,"Oh, fire! There, there's a fire! Fire!!"
Ross Geller,"Sorry I ah, I scared you in there."
Ross Geller,Yeah.
Ross Geller,"Well, we believe it originated here. In the Aroma Room."
Ross Geller,"No Phoebe, don't look! You don't want to see what's under there!!"
Ross Geller,Hey!
Ross Geller,I'm gonna be on TV!!
Ross Geller,Yeah! They're putting together this panel to talk about these fossils they just found in Peru and The Discovery Channel's gonna film it!
Ross Geller,Thanks. You ready to go?
Ross Geller,"Hey, you guys! Guess what?"
Ross Geller,"Y'know what I didn't wear this suit for a year because you hated it. Well, guess what? You're not my girlfriend anymore so..."
Ross Geller,Right.
Ross Geller,You like it right?
Ross Geller,"Okay, good bye!"
Ross Geller,Hey!
Ross Geller,"Ohhh, hey! All right, listen, I-I have that TV thing in like two hours, and I need your help, okay? What do you think? This blue suit, or this brown one?"
Ross Geller,Really?
Ross Geller,Wow! That aspirin dance really works!
Ross Geller,"Oh my God, is that still..."
Ross Geller,No you're not.
Ross Geller,Rach!
Ross Geller,"Okay, okay. Look, you have got to go to a doctor! Okay?"
Ross Geller,"And I'm sure you're gonna make a big impression. Hi! I'm Rachel Green. It's nice to meet you. Come on, you probably have a broken rib!"
Ross Geller,Rach...
Ross Geller,Rachel...
