speaker,transcript
Rachel Green,"Oh, I know, I know."
Rachel Green,"Yes, yes it is true. And I know this because, because he pretended to be Drake to, to sleep with me."
Rachel Green,You're kidding.
Rachel Green,OK.
Rachel Green,Now just how big of a star is Marcel?
Rachel Green,What what what what?
Rachel Green,Ya think?
Rachel Green,"No, was he any good in it?"
Rachel Green,"Wow, so why don't you go talk to him?"
Rachel Green,"What, so you go over there, you tell him you think he's cute, what's the worst that could happen?"
Rachel Green,"OK, I'm doin' it for ya."
Rachel Green,Excuse me. Hi.
Rachel Green,"Um, this is gonna sound kinda goofy but uhhm, my friend over there, who cooks by the way, um, she thinks you're cute."
Rachel Green,"I, I don't know, um, do you think you're cute? OK, we're kinda gettin' off the track here. Um, I was supposed to come here and tell you my friend thinks you're cute. So what should I tell her?"
Rachel Green,"Agh, what a jerk. I kept talking about you and he kept asking me out. I mean, naturally, you know, I said no."
Rachel Green,"He just kept asking, and asking, and asking, and asking, and asking, and asking."
Rachel Green,"Jean-Claude she said yes, I'll see you tonight. Thank you."
Rachel Green,And then Jean-Claude took me to that place Crossroads and that's where we hung out with Drew Barrymore.
Rachel Green,Does anybody need anything?
Rachel Green,That is so unfair.
Rachel Green,"Alright, I feel that this is totally unjustified. She gave me the green light, I did nothing but-. Do you think I can't see you in the TV set?"
Rachel Green,That is the most ridiculous.
Rachel Green,I did not sell you out.
Rachel Green,Would you let me talk.
Rachel Green,"OK, well, you wouldn't let me finish and I was jus- Ow. That hurt"
Rachel Green,"Ow, you stop flicking."
Rachel Green,"Oh, what do you, you want me to stop seeing him, is that what you want?"
Rachel Green,You want me to just call him up and tell him that you're seeing him instead? That's what you want?
Rachel Green,Oh that's what you want.
Rachel Green,Fine.
Rachel Green,No.
Rachel Green,No.
Rachel Green,"OK, OK, that is my favorite sweater, that is my third date sweater."
Rachel Green,"OK, you wanna play? OK, let's play, let's play."
Rachel Green,You give me back my sweater or it's handbag marinara.
Rachel Green,"Oh yeah. Well, at least I wasn't too chicken to tell some guy I thought he was cute."
Rachel Green,I'll help you throw out your purse.
Rachel Green,"Well, I'm sorry I went out with him when I knew you liked him."
Rachel Green,"OK, well, bye."
Rachel Green,"OK, well, bye-bye again."
Rachel Green,Impressive.
Rachel Green,Oh yeah.
Rachel Green,Hi.
Rachel Green,"Oh, well, you know, they're just separated so, you know, never know, we'll see."
Rachel Green,"What, what incident?"
Rachel Green,What?
Rachel Green,"What are you, what are you doin'?"
Rachel Green,What?
Rachel Green,"Saving, saving, saving me from the pleasant conversation with the interesting man, saving me?"
Rachel Green,"OK, Ross, listen to me, I am not yours to save."
Rachel Green,What?
Rachel Green,"OK, you know what, are, are you being like, the blind date guy again?"
Rachel Green,"Ross, there is no us, OK."
Rachel Green,"No, listen to me. I fell for you and I get clobbered. You then fall for me and I again, somehow, get clobbered. I'm tired of being clobbered, ya know, it's, it's just not worth it."
Rachel Green,"NO but Ross. We are never gonna happen, OK. Accept that."
Rachel Green,"No, no, ACC-cept that."
Rachel Green,Hey. I've got something that's gonna make you happy. Guess what Gunther found?
Rachel Green,Hi.
Rachel Green,Oh my God.
Rachel Green,"They had to reduce it because of, of my deviated septum."
Rachel Green,Oh.
Rachel Green,"Ahh, so do you, beautiful."
Rachel Green,What?
Rachel Green,"Oh, that's OK, it's just the shoulder, it's not my dress."
Rachel Green,"Oh, thanks. So, uh, what are you gonna do this summer?"
Rachel Green,"Is my hook unhooked? These things keep falling down, I can't. . ."
Rachel Green,"Oh, the guys are here."
Rachel Green,"Oh my God, look there's Roy Gublik."
Rachel Green,"Where's Chip, why isn't he here yet?"
Rachel Green,"I can't go to my own prom without a date, I can't, it's too late."
Rachel Green,"I can't believe I don't get to go to my own prom, this is so harsh."
Rachel Green,Hi you guys.
Rachel Green,Hey you.
Rachel Green,"So, uh, how was your day?"
Rachel Green,Really? Mine too.
Rachel Green,OK.
Rachel Green,It is our first official date. Our first date.
Rachel Green,Hi.
Rachel Green,"God, oh God Monica, I forgot. This is our first date."
Rachel Green,"Oh, thank you, thank you, thank you, thank you. See Phoebe, Phoebe."
Rachel Green,"C'mon, I'm not saying it was a bad movie, I'm just saying, you know, it was a little. . . hard to follow."
Rachel Green,"I know, I just didn't want to wear my glasses on my first date."
Rachel Green,Monica.
Rachel Green,"Honey, I'm just checking."
Rachel Green,Monica.
Rachel Green,Monica.
Rachel Green,"I'm sorry. Oh God, I'm sorry, it's just that when you moved your hands down to my butt, it was like woah, Ross's hands are on my butt. Sorry."
Rachel Green,"Well it's not, honey I'm sorry, I guess I'm just nervous. I mean, it's you, ya know, it's us. I mean, we're crossing that line, sort of a big thing."
Rachel Green,OK.
Rachel Green,"I know, I know, I know, I know. I was just thinking about when they were there the last time, I'm sorry. I'm sorry, I'm sorry. OK, OK, look, woah, I promise, I'm good, I'm not gonna laugh anymore. OK put your hands back there."
Rachel Green,Just one cheek.
Rachel Green,"Alright, just put your hands out and I'll back up into them."
Rachel Green,C'mon touch it.
Rachel Green,"Oh, come on squeeze it."
Rachel Green,Rub it.
Rachel Green,"Oh, come on, would you just grab my ass."
Rachel Green,Hi you guys.
Rachel Green,"Hi. Listen, I was um, thinkin' about. . ."
Rachel Green,"OK, listen, I'm sorry about last night and I really want to make it up to you."
Rachel Green,"Well, I was thinking maybe a um, a romantic dinner with um, candles and wine and then uh, maybe going back to my place for um, dessert."
Rachel Green,What's this.
Rachel Green,Hi you guys.
Rachel Green,"Alright you guys, I'm takin' off my shirt."
Rachel Green,"Ya know, Dr. Burke kissed me once."
Rachel Green,"When I was um, 7, I crashed my bike right out in front of his house and to stop me from crying he kissed me right here."
Rachel Green,I know.
Rachel Green,"It's OK, it's fine."
Rachel Green,Oh.
Rachel Green,"Yeah well, you know what, so is uh, Sorentino's."
Rachel Green,"No, you know what, it's late, everything's gonna be closed. Why don't we just do it another night?"
Rachel Green,We won't?
Rachel Green,"OK, that's dead right?"
Rachel Green,What is this? What are we doing?
Rachel Green,Grape.
Rachel Green,"Oh, God."
Rachel Green,"Ah, so what are we looking at?"
Rachel Green,Really?
Rachel Green,"Oh it's OK. You were worth the wait, and I don't just mean tonight."
Rachel Green,This time it's not so funny.
Rachel Green,"Ah, oh God. Oh, honey, oh that's OK."
Rachel Green,"Oh, thank God."
Rachel Green,Hi you. I can't believe I'm waking up next to you.
Rachel Green,What?
Rachel Green,"OK, ready when you are."
Rachel Green,"Yes, but you can not tell Ross 'cause I want to surprise him."
Rachel Green,"Hi. Well hey, you don't - you don't think they're kind of cool?"
Rachel Green,Well I. . .
Rachel Green,Uh-huh.
Rachel Green,Uh-huh.
Rachel Green,"No. Well, yeah, maybe."
Rachel Green,What's 1922?
Rachel Green,"Yes I do, it's just that Ross is. . ."
Rachel Green,No.
Rachel Green,You?
Rachel Green,"I know, so do I. Oh Phoebe, I'm so glad you made me do this. OK, lemme se yours."
Rachel Green,"Phoebe we just saw mine, let me see yours."
Rachel Green,You didn't get it?
Rachel Green,Why didn't you get it?
Rachel Green,"Phoebe, how would you do this to me? This was all your idea."
Rachel Green,"Really? You don't say, because mine was licked on by kittens."
Rachel Green,Oh.
Rachel Green,Is Ross here?
Rachel Green,"Oh really, OK."
Rachel Green,What? You didn't get one.
Rachel Green,"That is not a tattoo, that is a nothing. I finally got her back in the chair, bairly touched her with a needle, she jumped up screaming, and that was it."
Rachel Green,"Oh, what a load of crap. That is a dot. Your mother is up in heaven going, 'Where the hell is my lily, you wuss?' OK, Phoebe, that is not a tattoo, this is a tattoo."
Rachel Green,Maybe. But just a little one. Phoebe got the whole world.
Rachel Green,Well?
Rachel Green,Really?
Rachel Green,I guess.
Rachel Green,"Yeah, who's gonna eat all our food, and tie up our phone lines, and - is that my bra? What the hell you doin' with my bra?"
Rachel Green,"Hey, nice pillow. So now tell me, is this genuine Muppet skin?"
Rachel Green,"Hey, nice toilet."
Rachel Green,"OK, here we go. Honey, I'm sorry, they were all out of apple pie, someone just got the last piece."
Rachel Green,"Oh God. Ross, OK, if you care about me at all, you will get the pie out of the man's hood."
Rachel Green,"Pie in the hood, pie in the hood. Go."
Rachel Green,What's goin' on?
Rachel Green,"Well, you're not sixteen, you're both adults now."
Rachel Green,"Or ya know, he's rubber and you're glue."
Rachel Green,I've never wanted you more.
Rachel Green,"Look, Chandler, he has moved on, OK, you have to too."
Rachel Green,"It'll never last, he's just a rebound roommate."
Rachel Green,"Pretty uhm, different huh?"
Rachel Green,Would you guys stop.
Rachel Green,Oh my God.
Rachel Green,"Now I'm mommy in this little play? Alright look, I refuse to get sucked into this like, weird little Geller dimension thing OK. So I'm gonna go and take a nice long hot bubble bath because you kids are driving me crazy."
Rachel Green,"Well, how did you find out?"
Rachel Green,"OK, Phoebs. But what about you?"
Rachel Green,And you're no friend to those with noses.
Rachel Green,So what happens next?
Rachel Green,Great set tonight Phoebs.
Rachel Green,Phoebe's dead.
Rachel Green,"Hey, it's not that big a deal, I was just curious."
Rachel Green,"Wow, I am so glad I'm not Monica right now."
Rachel Green,Uhhhooo.
Rachel Green,"Well, there's you."
Rachel Green,"Ok, uh, Billy Dreskin, Pete Carney, Barry, and uh, oh, Paolo."
Rachel Green,"Oh honey, are you jealous of Paolo? Oh, c'mon, I'm so much happier with you than I ever was with him."
Rachel Green,"Oh please. That Paolo thing was barely a relationship. All it really was was just, ya know, meaningless animal sex. Ok, ya know, that sounded soooo much better in my head."
Rachel Green,"Ross, Ross, please listen to me. Ross, you are so much better for me than Paolo ever was. I mean you care about me, you're loving, you make me laugh."
Rachel Green,"God, Ross, look, what you and I have is special, all Paolo and I ever had was..."
Rachel Green,"Ok, Ross, try to hear me. Ok, I, hey, I'm not gonna lie to you. Ok, it was good with Paolo."
Rachel Green,"But, what you and I have is so much better. Ok, we have tenderness, we have intimacy, we connect. Ya know, I swear, this is the best I have ever had."
Rachel Green,"Oh, hi."
Rachel Green,"Oh my God, honey that's great."
Rachel Green,Oh they're in the top drawer. Hurry.
Rachel Green,Ooooh yeah.
Rachel Green,"Ok, I, I will do your laundry for one month."
Rachel Green,"Ok, ok, ok, I will, I will, I, hey, I will clean the apartment for two months."
Rachel Green,Agghhh.
Rachel Green,Rock-paper-scissors?
Rachel Green,Yeesss.
Rachel Green,Honey.
Rachel Green,"Chandler honey, I'm sorry. Ok, can we watch Joey's show now please?"
Rachel Green,"So, he's on the show, he knows what happens."
Rachel Green,Oh good.
Rachel Green,Joey.
Rachel Green,"Oh c'mon Joey, we care about you."
Rachel Green,"Well, maybe they can find a way to bring you back."
Rachel Green,"Yeah, Joey honey, I don't know if this'll mean anything to you but you'll always be pre-approved with us."
Rachel Green,"Hey. Whe-ell, look at you, finally got that time machine workin' huh?"
Rachel Green,Hey.
Rachel Green,"Woah, woah, woah, what book is this?"
Rachel Green,Men just take out wind?
Rachel Green,Wow.
Rachel Green,"Well that sounds kinda cool, kinda like The Hobbit."
Rachel Green,"Oh, God, oh, God, I mean it's just so."
Rachel Green,"Uhh, I mean this is like reading about my own life. I mean this book could have been called 'Be Your Own Windkeeper Rachel'."
Rachel Green,NO!
Rachel Green,"No, why do we always have to do everything according to your time table?"
Rachel Green,"No, see this isn't about the movie theatre, this is about you stealing my wind."
Rachel Green,"Yes, my wind. How do you expect me to grow if you won't let me blow?"
Rachel Green,"Ok, I just, I just really need to be with myself right now. I'm sorry."
Rachel Green,"You're right, I don't have to apologize. Sorry. Damnit!"
Rachel Green,Yeah you like totally let him wash his feet in the pool of your inner power.
Rachel Green,"Ok, ok, ok, moving on, moving on, next question. Ok number 29, have you ever betrayed another goddess for a lightning bearer? Ok, number 30."
Rachel Green,"Not uh, not to my recollection."
Rachel Green,Only 'cause you took up half the circle.
Rachel Green,Well not when they find out you slept with Jason Hurley an hour after he broke up with Monica.
Rachel Green,Here are your cakes.
Rachel Green,"No, I know, they're from me. Look you guys this is not good. I mean we have enough trouble with guys stealing our wind without taking it from each other."
Rachel Green,You know.
Rachel Green,Thank you. So are we good?
Rachel Green,We're good?
Rachel Green,"Ok, let me take these cakes back 'cause they're gonna take that out of my paycheck."
Rachel Green,What?
Rachel Green,That's not the end.
Rachel Green,"Hey Phoebs, whatcha got there?"
Rachel Green,Hey.
Rachel Green,"Wow, he must like you the best."
Rachel Green,No luck huh?
Rachel Green,"Oh, yeah sure, Ok."
Rachel Green,"Uh, I'm holding Ben."
Rachel Green,Ok.
Rachel Green,This is how I would hold a football.
Rachel Green,"Ok, I'm sorry, I'm just not very good with babies. I mean I haven't been around them, I mean, you know, since I was one."
Rachel Green,Really?
Rachel Green,What?
Rachel Green,You think about stuff like that?
Rachel Green,"Two, two babies?"
Rachel Green,Then what's gonna happen?
Rachel Green,Uh-huh.
Rachel Green,"Wow. Wow, that's great. Great. Ok, wow, you know what."
Rachel Green,"I'm off my break now so uh, um here you take this and um, I am gonna go pour these very nice people some coffee. Ok. Oh look at that, I don't have a pot. I don't have a pot. Well, hey, maybe I've got one at home, or in Scarsdale. Hey is that a door?"
Rachel Green,Aghh.
Rachel Green,"Yeah well, Ross just made plans for the whole century."
Rachel Green,"I don't know, you tell me. One minute I'm holding Ben like a football, the next thing I know, I've got two kids, I'm living in Scarsdale complaining about the taxes."
Rachel Green,"Ross, you have planned out the next 20 years of our lives, we've been dating for six weeks."
Rachel Green,"Yes, but I, I think about who's apartment we're gonna sleep at tomorrow night and, and where we're gonna have dinner next Saturday night. I do not think about what our childrens' names are gonna be. You know what our childrens names are gonna be."
Rachel Green,What was the book?
Rachel Green,"Ok, Ross, Ross, ok listen, what we have is amazing."
Rachel Green,"But I do not want to have everything decided for me. I spent my whole life like that. It's what I had with Barry, that was one of the reasons I left. I, I like not knowing right now and I'm sorry if that scares you but if you want to be with me you are gonna have to deal with that."
Rachel Green,Thank you.
Rachel Green,I didn't know that.
Rachel Green,"Fine, I will."
Rachel Green,Oh yeah.
Rachel Green,Well I love you too.
Rachel Green,Yes it is.
Rachel Green,Well you better.
Rachel Green,"Ok Ross, just so you know, calling it a poopie diaper doesn't make this process any cuter."
Rachel Green,"Ok, we can do this now, can't we Ben? Yes we can, yes we can. There. I did it. I did it. Look at that, oh, stays on and everything. Hi."
Rachel Green,"I'm sorry, what did you just say? Did you just say hi? Oh my God, Ross, Ross, Ben just said 'Hi'."
Rachel Green,Ben just said hi.
Rachel Green,"Ye-, no, my Uncle Hi."
Rachel Green,"Oh, I'm sorry, I guess I just bring it out in him."
Rachel Green,Guess what. Ben just said his first word.
Rachel Green,"You know, actually it's more like, hi."
Rachel Green,Hi.
Rachel Green,Hi.
Rachel Green,Hi.
Rachel Green,Take care.
Rachel Green,"Did, did he just, did he, did he just say, he said bye. He said bye. You said, you said bye to me. You said bye to me."
Rachel Green,"Ok honey, you really need a job."
Rachel Green,"Ok, so uh, who wants the last hamburger?"
Rachel Green,"Hey, how'd the interview go?"
Rachel Green,So don't do it.
Rachel Green,What's the matter with you?
Rachel Green,Noo.
Rachel Green,Oohhh.
Rachel Green,Hi.
Rachel Green,What?
Rachel Green,"Monica, what are you talking about? You don't know the first thing about the stock market."
Rachel Green,"We love you, we're here for you."
Rachel Green,"Ohh, what is in that?"
Rachel Green,"No no, 'cause mayo, that would make it gross."
Rachel Green,Run Phoebe run.
Rachel Green,Are you kidding me?
Rachel Green,"Ok, here, I know what we can do."
Rachel Green,"Ok, doggie get the- aahhh. Ok go get the sandwich, get the sandwich doggie. Good doggie get the sandwich, get the...ok, Joey, the dog will lick himself but he will not touch your sandwich, what does that say?"
Rachel Green,What's the matter?
Rachel Green,"Yeah Phoebe, I completely understand."
Rachel Green,Time is money my friend?
Rachel Green,How did you make $17.
Rachel Green,"What happened to uh, MEG.?"
Rachel Green,"Hey Phoebs. Oh hey, how's the dog?"
Rachel Green,"Oh, thank God."
Rachel Green,"Ok, so Phoebe, now are you gonna call your dad and let him know that his dog is ok?"
Rachel Green,She'll be a much better friend when the market closes.
Rachel Green,Why the voice.
Rachel Green,What?
Rachel Green,For what?
Rachel Green,"Why, when did you get out of the game?"
Rachel Green,Oh no.
Rachel Green,"Ok. Look uhh, Mon I'm, I'm really sorry."
Rachel Green,"I, I don't have it."
Rachel Green,Nobody does honey.
Rachel Green,Look at her.
Rachel Green,"Agh, it was the graduation from hell."
Rachel Green,"Ya know, I mean this is supposed to be a joyous occasion. My sister's graduating from college, nobody thought she would. It's a true testament to what a girl from long island would do for a Celica."
Rachel Green,"My parents happened. All they had to do was sit in the same stadium, smile proudly, and not talk about the divorce. But nooo, they got into a huge fight in the middle of the commencement address. Bishop Tutu actually had to stop and shush them. But you know what, you know what the good news is? I get to serve coffee for the next 8 hours."
Rachel Green,"Ohh, thank you for the wonderful dinner."
Rachel Green,"Ohh, thank you for my beautiul earrings, they're perfect. I love you."
Rachel Green,Now I love you even more.
Rachel Green,"Oh my gosh, wow. Monica. Oh my god. Mom. This is so great."
Rachel Green,"Wow you, you. I had no idea."
Rachel Green,"No, I knew."
Rachel Green,What?
Rachel Green,Why.
Rachel Green,Daddy.
Rachel Green,"Both of them are here, both of them, both of them are here?"
Rachel Green,I can't believe this is happening.
Rachel Green,I do.
Rachel Green,"Well, I have to be, I don't really have a choice, I mean, you know, I could look at the bright side, I get two birthday parties and two birthday cakes."
Rachel Green,What?
Rachel Green,"Listen honey, can you keep dad occupied, I'm gonna go talk to mom for a while."
Rachel Green,"Uhh, let's just stay clear of 'I'm the guy that's doing you daughter' and you should be ok."
Rachel Green,Well those are very popular frames.
Rachel Green,"Yeah, like a chimney."
Rachel Green,You want me to see a therapist?
Rachel Green,"Ok mom, you know what, fine, I'll make an appointment ok, but you know what, right now, I gotta go, I gotta go do a thing."
Rachel Green,"Daddy, daddy, you know what, I really wanna hear more about this, I really do, but I just have, I just have to do a, some stuff."
Rachel Green,"This is it, isn't it? I mean, this is what my life is gonna be like. My mom there, my dad there. Thanksgiving, Christmas. She gets the house, he's in some condo my sister's gonna decorate with wicker. Oh, Chandler how did you get through this?"
Rachel Green,"Ya know, I just, so weird. I mean I was in there just listening to them bitch about each other and all I kept thinking about was the fourth of July."
Rachel Green,"It's just this thing. Every year we would go out on my dad's boat and watch the fireworks. Mom always hated it because the ocean air made her hair all big. My sister Jill would be throwing up over the side and my dad would be upset becasue nobody was helping and then when we did help he would scream at us for doing it wrong. But then when the fireworks started, everybody just shut up, you know, and it'd get really cold, and we would all just sort of smush under this one blanket. It never occured to anybody to bring another one. And now it's just..."
Rachel Green,Oh ok.
Rachel Green,Ok.
Rachel Green,"Ok, I've got one. Wow, those things almost never come true."
Rachel Green,"Ok, Chandler, Mon, there's only one bananna nut muffin left."
Rachel Green,You went out with a guy in the Navy?
Rachel Green,"So wait, this guy goes down for like two years at a time?"
Rachel Green,Well I've had it.
Rachel Green,"Oh, this lipstick looks just great on you."
Rachel Green,"You see, you look beautiful. For god sakes, dim the lights."
Rachel Green,"Oh, stop that, stop that right now."
Rachel Green,"No sorry hon, Monica's orders."
Rachel Green,And there's a peach cobbler warming in the oven so the plate's gonna be hot but that shouldn't be a problem for you.
Rachel Green,"So uh, Ryan, were you shipping off to?"
Rachel Green,"Well do you get to look through one of those like, those periscope thingys."
Rachel Green,It was nice to meet you.
Rachel Green,"So do you uh, think we can get you one of those uh, uniform things?"
Rachel Green,Oh yeah.
Rachel Green,Ok.
Rachel Green,"Oh I'm sorry, we're clo-... Hey sailor."
Rachel Green,I'll say.
Rachel Green,"Well then uh, we better make this night count. Oh wait, I forgot to turn off the cappucino machine. Anchors away. Oh no no, my purse, my purse, my purse, my purse, my purse, my pu rse. Oh, you know what. I forgot to turn off the bathroom light."
Rachel Green,"Hey Joey, how'd the audition go?"
Rachel Green,"Yeah, right."
Rachel Green,I can not believe I have to walk down the aisle in front of 200 people looking like something you drink when your nauseous.
Rachel Green,Because I promised Mindy I would.
Rachel Green,"Look you guys, I have to go, I'm the Maid-of-Honor. And besides you know what I just need to be in a room again with these people and feel good about myself."
Rachel Green,Nooo!
Rachel Green,Wow! What's that like?
Rachel Green,Afraid to ask him?
Rachel Green,Hey!
Rachel Green,Hi.
Rachel Green,"Yeah, when I was in the bathroom I saw the window that I crawled out of at my wedding, and God, I just started thinking that I shouldn't be here, you know I shouldn't, people are going to be looking at me and judging me and, and thinking about the last time."
Rachel Green,"God I know, you're right."
Rachel Green,"Okay, I'll see you after the thing."
Rachel Green,"Thank you, Okay, Okay."
Rachel Green,Why the hell didn't you tell me!
Rachel Green,"Oh my God this is sooo humiliating. I think the only thing that tops that was, was, was when I was in the eight grade and I had to sing the Copa Cabana in front of the entire school. I think I got about two lines into it before I ran and freaked out. Oh my God, my entire life is flashing before my eyes."
Rachel Green,"Oh Ross, would you stop, you got me, I'm dating you."
Rachel Green,"Oh hi, Mr. Wineburg, hi Mrs. Wineburg."
Rachel Green,"Okay, now that is the third time someone has said something like that to me today."
Rachel Green,"Oh, hi!"
Rachel Green,I know.
Rachel Green,"Oh honey, I'm so proud of you, Min."
Rachel Green,"Yeah, I love that story. Um, I got a question for you guys. Why do people keep is saying that is good to see me up and about?"
Rachel Green,Insane!
Rachel Green,What?!
Rachel Green,What.
Rachel Green,"Why are you adding, why are you adding, why are you adding, why are you adding?"
Rachel Green,Oh dear God.
Rachel Green,She you in the parking lot.
Rachel Green,"Ya, know what Barr, I'm not gonna leave. I probably should, but I'm not, see 'cause I promised myself that I would make it through at least *one* of your weddings . See now, tonight, all I really wanted was to make it though this evening with a little bit of grace and dignity. Well , I guess we can all agree that's not gonna happen. There's nothing really left to say except.... ""Her name was Lola. She was a showgirl. With yellow feathers , feathers in her hair, and a dress cut down to there. She would..."""
Rachel Green,"""...marenge, thank you honey, and do the cha-cha. And while she like to be a star, Tony always tended bar. At the, wait, wait, everybody.."""
Rachel Green,"At the Copa, Copa Cabana The hottest spot north of Havana. At the Copa, Coo-pa Ca-ban-a, music and fashion were always the passion, at the Copa...."
Rachel Green,"Chandler, relax, Chandler, she'll be here."
Rachel Green,Nooo Way! The most romantic song ever is The Way We Were.
Rachel Green,"What song was that, Pheebs?"
Rachel Green,Hey Mon!
Rachel Green,"No, it's been three nights in a row."
Rachel Green,What?!
Rachel Green,"Monica, you broke up with him for a reason."
Rachel Green,"Well, you know I'm not surprised. I mean have you seen them together, they're really cute."
Rachel Green,"Yes, Joey, I remember, she's annoying, but you know what she's-she's his girlfriend now. I mean what can we do?"
Rachel Green,"Honey, I was wondering...."
Rachel Green,"Do you still have that, um, Navy uniform?"
Rachel Green,Hmm.
Rachel Green,"You remember not having sex in high school, right?"
Rachel Green,"Well honey, what about you?"
Rachel Green,"I mean do you have any fun, you know, fantasy type things?"
Rachel Green,Come on you gotta have one!
Rachel Green,"Ross, you know what..."
Rachel Green,"...if you tell me, I might do it."
Rachel Green,Yeah.
Rachel Green,Oooh!
Rachel Green,Really!
Rachel Green,Did you ever do the-the Leia thing?
Rachel Green,Really! That-that great huh?
Rachel Green,Hi you guys!
Rachel Green,Mon. Hi!
Rachel Green,Why aren't you at work?
Rachel Green,Why?
Rachel Green,"You really, really need to get some sleep, honey."
Rachel Green,Hi.
Rachel Green,What?
Rachel Green,"Oh, really, let me see, let me see."
Rachel Green,"Ross, I didn't think it would that big of a deal."
Rachel Green,"Okay, who are you talking to when you do that?"
Rachel Green,"Okay, Ross, Phoebe is my girlfriend, okay, we tell each other everything. You know, I mean, come on, guys do the same thing, I mean, what about all that locker room stuff."
Rachel Green,Were both of those Joey?
Rachel Green,Not even with your best friend.
Rachel Green,"That is so sad. Your missing out on so much, Ross. I mean, the bonding and the sharing, you know. And-and knowing that someone else is going through the same thing you are."
Rachel Green,Pretty much.
Rachel Green,"Uh, honey, yeah that was with Carol."
Rachel Green,"Okay, here we go. I'm Jabba's prisoner, and you have a really weird look on your face. What? Honey, what is it? Did I get it wrong? Did I get the hair wrong? What? Did you just picture it differently? What? What?"
Rachel Green,"Hey-hey! Oh, look at you, all sexy."
Rachel Green,"Ooooh! Wow!! Oh, hi."
Rachel Green,How come you didn't come over earlier?
Rachel Green,"Yeah, I just have to get dressed."
Rachel Green,"Yeah! Once, I figure out what I'm wearing."
Rachel Green,"You guys, does this look like something the girlfriend of a paleontologist would wear?"
Rachel Green,"Uh, no. Wait, you know what, this is the outfit that makes my calves look fat. Nevermind."
Rachel Green,What?!
Rachel Green,"Is this a little too... Pheebs, what happened?"
Rachel Green,"Ooooh! Honey, well we'll find you something. Do you wanna wear my black jacket?"
Rachel Green,"No, you're right. Well, we'll find something. Let's just get you out of that. Come on."
Rachel Green,"Monica, can Phoebe borrow your green dress?"
Rachel Green,"Pheebs, you go with Monica and try on her green dress. If that doesn't work, you can wear my gray silk one. Oh, gosh, what am I wearing?!"
Rachel Green,"Well, hon-ey. I'm just trying to look nice for your big night."
Rachel Green,"Ross, that was a Halloween costume, unless you would like me to go to this thing as Little Bo Peep."
Rachel Green,"Yeah, which, by the way Chandler, I would like back one of these days."
Rachel Green,"Oh, it's perfect! But not for tonight."
Rachel Green,"No honey, we're sorry, we didn't mean it. I love you. I love you."
Rachel Green,"Okay, Pheebs, quick, what shoes should I wear? The black or the purple?"
Rachel Green,"Yeahh, but, but those really go better with pants. Maybe I should wear pants?"
Rachel Green,But I...
Rachel Green,All right.
Rachel Green,I'm not gonna gooo.
Rachel Green,"No, I think I'm gonna catch up on my correspondence."
Rachel Green,"I'm not gonna gooo, so I think that will accomplish the not going."
Rachel Green,"Well, ever since I was humiliated and yelled at in front of my friends, I'm just, I don't know, not in a museum benefitty kind of mood."
Rachel Green,It's fine.
Rachel Green,I'm not mad.
Rachel Green,I'm just not going.
Rachel Green,Right.
Rachel Green,"Um, hum."
Rachel Green,No.
Rachel Green,Right.
Rachel Green,"Right, and the humiliating."
Rachel Green,"Um, hum."
Rachel Green,Right.
Rachel Green,"Yes, Ross."
Rachel Green,"No, no, no, now wait, wa, wa, waa-it a minute, wait a minute, wait a minute, wait a minute. That actually, uh, that sounds interesting."
Rachel Green,I think you should drink the fat.
Rachel Green,"No, no, no, wait! Okay, okay. Don't! I'll go, I'll go!"
Rachel Green,"You were really gonna do that, weren't you?"
Rachel Green,You were gonna drink the fat.
Rachel Green,"And I still have about five seconds to spare. Okay, that was about seven seconds."
Rachel Green,"Come on. Oh! And, uh, by the way...."
Rachel Green,"I'm going commando, too."
Rachel Green,I didn't know there were docks.
Rachel Green,Did you tell the doctor you did it jumping up and down on your bed?
Rachel Green,Monica's making jam.
Rachel Green,Mon?
Rachel Green,'Gone for more jars. Back later. Monica Geller.'
Rachel Green,What?
Rachel Green,"What, what, what?"
Rachel Green,Oooh.
Rachel Green,"Honey, come on, I have to be at work in like ten minutes Oh, all right, well it's not like I'm employee of the year or anything."
Rachel Green,"Oh, oh, that's what you're talking about. Hey."
Rachel Green,Noo.
Rachel Green,"Okay, walk us through it, honey, walk us through it."
Rachel Green,Nooo!
Rachel Green,"Well you know, after about thirty or forty fights, you kinda catch on."
Rachel Green,"Oh honey, I'm sorry we can't help you there, 'cause we're cuddlily sleepers. Okay, I'm late for work."
Rachel Green,All right are you guys gonna come down?
Rachel Green,Good luck Chandler.
Rachel Green,Bye hon.
Rachel Green,You're so pretty.
Rachel Green,"Well, what happened to your jam plan?"
Rachel Green,Are you serious?
Rachel Green,Down at the docks again?
Rachel Green,"Honey, I'm sorry, but he's right. I love you, but you're crazy."
Rachel Green,When did you go to a sperm bank?
Rachel Green,"Phoebe, what are you doing?"
Rachel Green,"Pheebs, this guy has been obsessed with your sister, for God knows how long, okay, you don't just give up something like that."
Rachel Green,"Oh my God, what happened?"
Rachel Green,Wow! Spinning that sounds like fun.
Rachel Green,Ross's what?
Rachel Green,"Honey, you got a little thing on your..."
Rachel Green,Yeah.
Rachel Green,Hello.
Rachel Green,"Noo way, Kevin."
Rachel Green,"Ross, you are so pathetic. Why can't your son just play with his doll?"
