speaker,transcript
Chandler Bing,What a wank!
Chandler Bing,I'll go.
Chandler Bing,"See, that's why I could never be an actor. Because I can't say gig."
Chandler Bing,"Knock, knock."
Chandler Bing,"Hey, I'm going for sushi does anybody want.. Whoa-whoa, somebody missed the off ramp."
Chandler Bing,Okay. It's a racecar.
Chandler Bing,"Okay, well it this bed isn't new, how come there is plastic on the mattress?"
Chandler Bing,You told him to play the boxer gay!!
Chandler Bing,You totally screwed him over.
Chandler Bing,"Varrrrrroom! Hey! Watch it lady! Varrrrrrrrrrom! Hey-hey good lookin'! Varrrrrrrrroom. All right, I'll leave. My bed's so boring."
Chandler Bing,I will have one.
Chandler Bing,"Okay, I'm not gonna have one."
Chandler Bing,All right I'll have one.
Chandler Bing,See that is the problem with invisible dentists.
Chandler Bing,"That is so weird, because every time I go to the dentist, I look down the hygienist's blouse."
Chandler Bing,"Hey! Hold on a minute, hold on a second. Do you think these pearls are nice?"
Chandler Bing,"Janice's birthday is coming up, I want to get her something speacial. Come in here with me."
Chandler Bing,"That's a good idea, 'Dear Janice have a Hubba-Bubba birthday'. I would like to get her something serious."
Chandler Bing,"All right. Look, I'm gonna go in here, and you don't buy me anything ever."
Chandler Bing,Why not?!
Chandler Bing,What is the thing?
Chandler Bing,What?
Chandler Bing,"Well she, she wouldn't do that, she's with, she's with me."
Chandler Bing,"Yeah, well, you're wrong! Okay, you're wrong."
Chandler Bing,"Ah, I don't know, you tell me. Anything you ah, wanna tell me, because, if you ah, you should, if you, you would, tell me."
Chandler Bing,"You tell me! Maybe, it's because I was just fooling with my ex! Oh no-no-no-no, no-no-no-no, that was you!!"
Chandler Bing,All right!
Chandler Bing,"Joey told me, he saw you two kissing."
Chandler Bing,No! In his office! How many kisses were there?
Chandler Bing,"Wh-wh-why, wh-why, why, why was there kissing!? There should be no kissing!!"
Chandler Bing,Here.
Chandler Bing,"I'll take it! All right look, I gotta know. Are you finished with me? Are you finished with him? Do you still love him? Do you still love me? All right look, I'm gonna need an actual answer here okay, so which is it, him or me?"
Chandler Bing,Yeah.
Chandler Bing,What?
Chandler Bing,All right.
Chandler Bing,I talked to Janice.
Chandler Bing,"She doesn't know. Says she loves us both. Y'know I woke up this morning and I was in love, well I was happy. Y'know it serves me right for buying that twelve pack of condoms. And now I can't even return them, because she choked on the reciept!"
Chandler Bing,"I don't know, y'know. What, what, would you do?"
Chandler Bing,"Come on, tell me."
Chandler Bing,"What? What are you, what are you talking about?"
Chandler Bing,"Janice, I have something I need to tell you, and I want you to let me get through it, because it's, it's, it's not gonna be easy."
Chandler Bing,"I think you should go back with Gary. I don't wanna be the guy that breaks up a family, y'know when my parents split up, it was because of that guy. Whenever I would see him I was always think y'know 'You're the reason, you are the reason why their not together.' and I hated that guy. And it didn't matter how nice he was, or how happy he made my Dad."
Chandler Bing,"Yeah, well. It's the right thing to do."
Chandler Bing,Then don't leave me!
Chandler Bing,"Forget what I said, I was babbling! Pick me!"
Chandler Bing,"No you don't! No, no, no, I say you have to give your divorce another chance."
Chandler Bing,Ohhh. Don't go.
Chandler Bing,No. No! No! No!
Chandler Bing,I don't care! I don't care!!
Chandler Bing,You can't leave! I have your shoe!
Chandler Bing,I'll hold you close in my arms. I can't resist your charms. And love....
Chandler Bing,"I'll be a fool for you. I'm sure, you know I don't mind."
Chandler Bing,No you know I don't mind.
Chandler Bing,Yes! You mean the world the world to me. Oh...
Chandler Bing,I know.
Chandler Bing,I've found.
Chandler Bing,"...in you, my endless love. My endless love."
Chandler Bing,"No, no, no, I don't, I don't really wanna play."
Chandler Bing,That's not true! I wanted to wear my bathrobe and eat peanut clusters all day. I wanted to start drinking in the morning. Don't say that I don't have goals!
Chandler Bing,"Yeah, all right, I'll play."
Chandler Bing,"No, no, no, you say that proudly."
Chandler Bing,And was the curse lifted?
Chandler Bing,"But wait a minute though, how are we gonna get there, though, because my Mom won't let me cross the street."
Chandler Bing,And then Tineals.
Chandler Bing,What?
Chandler Bing,Wow! Just like in the pros.
Chandler Bing,The ball is Janice. The ball is Janice.
Chandler Bing,"Sorry. I'm sorry. Y'know what, we're just gonna throw it."
Chandler Bing,"No, no, no, actually losers rhyme."
Chandler Bing,Twenty-three!! Seventy-four!! You wanna go shotgun?
Chandler Bing,Hike!
Chandler Bing,"Great! Now, the score is 7 to almost 7."
Chandler Bing,"No, no, no, no, no!"
Chandler Bing,"Hey Joey, do you wanna play football or you wanna.. Hi, I'm Chandler."
Chandler Bing,Mar-haaaan.
Chandler Bing,Yeah! Why don't you stick around. You can sit right there.
Chandler Bing,"Well, that went well."
Chandler Bing,"Y'know, I was thinking about ah, asking her for her number."
Chandler Bing,"Whoa-ho, whoa! No, I was thinking about y'know for me, as a part of that whole getting over Janice thing you were talking about."
Chandler Bing,"Thanks. What, let me have her?! What do mean? Like if you didn't I wouldn't have a shot?"
Chandler Bing,"Math!! You're giving me math! All right, look y'know what, forget about it, you go for the girl, we'll see who gets her."
Chandler Bing,"Well now you have two. Hey, I am good at math."
Chandler Bing,"Hey! Well, I've been preparing for that my entire life! Or something about you that's mean!"
Chandler Bing,Before!!
Chandler Bing,Is everybody else seeing a troll doll nailed to a two by four?
Chandler Bing,"Okay, good."
Chandler Bing,Hi.
Chandler Bing,"No-no-no-no, the game's not over, we're just switching teams."
Chandler Bing,"No ah, hold on a second Joe, where do Dutch people come from?"
Chandler Bing,"And the other ah, Dutch people, they come on from somewhere near the Netherlands, right?"
Chandler Bing,Fine with me.
Chandler Bing,What are you doing? What are you doing? What are you doing?
Chandler Bing,Yes!!
Chandler Bing,"Well, you don't you have Captain Hook explain it to her."
Chandler Bing,"You hear that! That is her chose, mister I'll let you have her! I win! You suck! I rule all! A mini-wave in celebration of me!!"
Chandler Bing,Wh-what?
Chandler Bing,"Y'know what, it doesn't matter, 'cause she picked me. Me! From now on I get the dates and you have to stay home on Saturday nights watching Ready, Set, Cook!"
Chandler Bing,We're not gonna lose to girls.
Chandler Bing,"Okay, okay, so we get to take that stupid troll thing home!"
Chandler Bing,"Hey-hey-hey Rachel, funny thing. Actually, the ah, end zone starts at that pole, so you're five feet short, so we win!"
Chandler Bing,"Guys! Guys! Come on! It's Thanksgiving, it's not important who wins or loses. The important thing is, the Dutch girl picked me! Me! Not you! Holland loves Chandler! Thank you, Amsterdam! Good night!!"
Chandler Bing,"Yes. Yes, there is, they play on Sundays and Monday nights."
Chandler Bing,"Eh..., I don't, I don't know."
Chandler Bing,"Well, as old as he is in dog years, do you think Snoopy should still be allowed to fly this thing?"
Chandler Bing,Yeah?
Chandler Bing,"Excuse me little one, I have a very solid backhand."
Chandler Bing,I was shrieking... like a Marine.
Chandler Bing,Says here that a muppet got whacked on Seasame Street last night. Where exactly were around ten-ish?
Chandler Bing,"Look out kids, he's coming!"
Chandler Bing,"Yes. Yes, and ah, ah, the trees are happy too, because for most of them, it's the only chance to see New York."
Chandler Bing,"Ahh, do you have any coconut flavoured deities?"
Chandler Bing,"How... exactly are you pursuing that? Y'know other than sending out resumes like what, two years ago?"
Chandler Bing,"He's right, if you quit this job, you then have motivation to go after a job you really want."
Chandler Bing,"Because, I'm too afraid."
Chandler Bing,"Yeah, that'd be much worse than being 28, and still working here."
Chandler Bing,Does this mean we're gonna have to start paying for coffee?
Chandler Bing,I spelled out boobies.
Chandler Bing,"So, how many have you sold so far?"
Chandler Bing,"Oh my God, how did you do that?"
Chandler Bing,Me! On my computer.
Chandler Bing,"Eh, yeah, well ah, waitress at a coffee shop and cheer squad co-captain only took up so much room."
Chandler Bing,Something else I might have said?
Chandler Bing,You-you-you don't wanna give into the fear.
Chandler Bing,"Run, Joey! Run for your life!"
Chandler Bing,"Tell us what happened, Brown Bird Ross."
Chandler Bing,Hey! How'd the interview go?
Chandler Bing,"Y'know what Rach, maybe you should just, y'know stay here at the coffee house."
Chandler Bing,"Well seeing that drunk Santa wet himself, really perked up my Christmas."
Chandler Bing,It's like 'Night of the Living Dead Christmas Trees.'
Chandler Bing,"Sure, everybody loves a kidder."
Chandler Bing,Should I tell her I ordered tea?
Chandler Bing,I'm an alien. I'm an alien.
Chandler Bing,"Hey, anybody got a length of rope about six feet long with a little nouse at the end?"
Chandler Bing,I just saw Janice.
Chandler Bing,"Yeah, she was at Rockefeller Center skating with her husband, she looked so happy. I almost feel bad for whipping that kid's pretzel at them."
Chandler Bing,"Yes, but you ended up having sex with both of them that afternoon."
Chandler Bing,"Oh, y'know what, I'm gonna be okay, you don't have to throw a party for me."
Chandler Bing,"Oh, well then, if anybody should have a party it should be him."
Chandler Bing,"Okay, well he totally screwed up the punch line. Y'know, it's supposed to be arrghh-eh og-errigh."
Chandler Bing,Hello-dillillio!!
Chandler Bing,Take off your shirt!
Chandler Bing,"Yeah, Jell-o just like Mom used to make."
Chandler Bing,"Okay, how many of that girl are you seeing?"
Chandler Bing,Hi Joey's sisters!
Chandler Bing,"Oh, I'm taking my ex-girlfriend of my speed dialer."
Chandler Bing,"No-no-no-no, no, it's a good thing. Why must we dial so speedily anyway? Why must we rush through life? Why can't we savor the precious moments? Those are some huge breasts you have."
Chandler Bing,"Well, my apartment isn't there anymore, because I drank it."
Chandler Bing,"Yeah, I ended up in the storage room, and not alone."
Chandler Bing,"Ow, no 'woo-hooing,' no 'woo-hooing.'"
Chandler Bing,"Ah, I fooled around with Joey's sister. Well, that's not the worst part."
Chandler Bing,I can't remember which sister.
Chandler Bing,Okay! You don't think I thought of that?
Chandler Bing,"You see you can't tell which one is which either, dwha!!"
Chandler Bing,"Veronica. Look, it's got to be Veronica, the girl in the red skirt. I definitely stuck my tongue down her throat."
Chandler Bing,"Look, when I've been drinking, sometimes I tend to get overly friendly, and I'm sorry."
Chandler Bing,"Why can't we talk in here? With, with, witnesses."
Chandler Bing,It's gotta be the first one.
Chandler Bing,"Yep, I'm in a tree."
Chandler Bing,"Well, that's the part where you tell him that I moved to France. When actually I'll be in Cuba."
Chandler Bing,What if Mary-Angela comes to the door and I ask for Mary-Angela?
Chandler Bing,"Joey, what-wh-wh-wha-wh-wha-wh-wha-wh-wha-what are you doing here?"
Chandler Bing,I'm here to see Mary-Angela.
Chandler Bing,Where's Mary-Angela?
Chandler Bing,"This teramisu is, is excellent. Did you make it Mary-Angela?"
Chandler Bing,"Well, it's, it's yummy. So Mary-Angela do you like it?"
Chandler Bing,"So um, Mary-Angela, what's your second favorite?"
Chandler Bing,Would you just please....give me the receipt 'cause this is great. It's top notch.
Chandler Bing,So will I.
Chandler Bing,Oh no-no-no I was just squinting. That doesn't mean anything.
Chandler Bing,Will you excuse me I have to um.....
Chandler Bing,Hey!
Chandler Bing,"Look, I may have jumped the gun here. Um, I just got out of a relationship and I'm not really in a, in a commitment kind of place."
Chandler Bing,"Ahhhh, you're not Mary-Angela."
Chandler Bing,"This is so bad. If-if you're not Mary-Angela, then-then who is?"
Chandler Bing,"Oh, this is soo bad."
Chandler Bing,No Joey! No Joey! Don't Joey! Joey!
Chandler Bing,You're it! Now run and hide!
Chandler Bing,"I wasn't sure which one Mary-Angela was. Look, I'm sorry okay, I was really drunk, and you all look really similar."
Chandler Bing,"Y'know what, we should all calm down because your brother's not going to punch me. Are ya?"
Chandler Bing,"Joey if you wanna punch me, go ahead, I deserve it. But I just want you to know that I would never soberly hurt you or your family, you're my best friend. I would never do anything like this ever again."
Chandler Bing,"Okay, absolutely!"
Chandler Bing,You've got it.
Chandler Bing,What?!
Chandler Bing,Don't worry.
Chandler Bing,"Oh yeah, but don't worry. I don't think anybody's gonna focus on that as long as your wearing that towel dress."
Chandler Bing,"All right, I suppose I can wait a day. Hey, what are you doing Friday?"
Chandler Bing,"I need you to come to this bachelor party for my weird cousin Albert, y'know he's the botanist."
Chandler Bing,Yeah. Is that a dinosaur tie?
Chandler Bing,It must take you forever to find your keys.
Chandler Bing,"Hey, so can you make it on Friday?"
Chandler Bing,Well apparently Albert has no friends. He's very excited about the bachelor party though. I think actually the only reason he's getting married is so he can see a stripper.
Chandler Bing,"Well, if the magician can open my beer with his but cheeks, then all right."
Chandler Bing,Don't do anything. Keep it inside. Learn how to hide your feelings! Don't cry outloud.
Chandler Bing,"I want to say you but, that seems like such an easy answer."
Chandler Bing,I'll get you the Cliff Notes.
Chandler Bing,The abridgment.
Chandler Bing,....three years of modern dance with Twila Tharp! Five years with the American Ballet Theater?!
Chandler Bing,"Oh no, no, no, no."
Chandler Bing,"All right, I have to get that, but no-no. Hello? Hi! Yeah listen, I'm, I'm in need of a stripper and I was told that you do that. Let me ask you this, what, what do you do for the extra hundred? So would I, would I have to provide the grapes?"
Chandler Bing,"Okay, we have our stripper. A miss Crystal Chandelier."
Chandler Bing,"To yourself. Hey-hey-hey, y'know what that's pretty good."
Chandler Bing,Bye-bye.
Chandler Bing,"What, what, what?!"
Chandler Bing,You really think that is what he meant?
Chandler Bing,"Look, don't you see what's happening here. Instead of hitting on her right away, he's becoming her confidant. Now he's gonna be the guy she goes too to complain about you."
Chandler Bing,"Well, why don't you send her a musical bug, op, no you already did that. All right look, you're going to have to go there yourself now, okay, make a few surprise visits."
Chandler Bing,"All right fine, don't do anything, just sit here and talk to us, meanwhile she is talking to him about you. And he's being Mr. Joe Sensitive, and she starts thinking 'Maybe this is the guy for me, because he understands me.'"
Chandler Bing,He paints quite a picture doesn't he?
Chandler Bing,"Oh yeah, yeah! Look what I got, look what I got. See, she's fully dressed, right?"
Chandler Bing,"And then you click it and, uh-oh, she's naked. And then, and then you click it again and she's dressed. She's a business woman, she's walking down the street, she's window shopping, and whoa-whoa-whoa, sh-she's naked!"
Chandler Bing,"Y'know what, I'm, I'm gonna spend some alone time with the pen."
Chandler Bing,"Oh, okay Ross. Listen, this pen is kinda getting boring, so can you pick me up some porn?"
Chandler Bing,"Man, I gotta get a kid."
Chandler Bing,"Yeah. Either that, or you just turned him on and sent him off to a stripper."
Chandler Bing,"Yeah, baby!"
Chandler Bing,Making chocolate milk. Do you want some?
Chandler Bing,"Well, she spent the last six months getting over him, and now she's celebrating that by going on a date with him."
Chandler Bing,"Oh, hey."
Chandler Bing,"So ah, isn't a bit cold out for shorts?"
Chandler Bing,"Right, right. Sometimes you guys just burst into flames."
Chandler Bing,"I'm up! I'm up, I've gotten up now! Anybody ah, want anything?"
Chandler Bing,"Okay Ross, why don't you come with me?"
Chandler Bing,Robert's coming out.
Chandler Bing,No. He.....he's coming out of his shorts.
Chandler Bing,The man is showing brain.
Chandler Bing,Wellll?
Chandler Bing,What do we do? What do we do?
Chandler Bing,Like an eclipse.
Chandler Bing,"Your liking it, huh?"
Chandler Bing,"No, actually Laurie's a boy."
Chandler Bing,Hey.
Chandler Bing,You mean a three pointer?
Chandler Bing,"I'm sorry, I'm sorry, it just seems that Robert isn't as concealed in the shorts area, as ah, one may have hoped."
Chandler Bing,"Stretchy pants! Why, those are the greatest things in the world! If I were you I would wear them every day, every day!"
Chandler Bing,"Hmmm, that's very cool."
Chandler Bing,I can't believe she cracked your code!
Chandler Bing,"No, Beth doesn't die, she doesn't die. Does she Rachel?"
Chandler Bing,"We can't tell him, you can't go up to a guy you barely know and talk about his.... stuff."
Chandler Bing,"Yeah, we got, um-hmm."
Chandler Bing,I like her.
Chandler Bing,"Well, that's pretty much all I'm looking for from these people."
Chandler Bing,"All right listen, I have to go to the bathroom, but if the place with the big fish comes up again. I'd like know whether that's several big fish or just one big fish."
Chandler Bing,No. This is just part of a dare devil game that I play called 'wait until the last moment before I burst and die.'
Chandler Bing,"Jeez, man did you fall.. Hi! So ah, did ya, did-did-did ya fall high?"
Chandler Bing,"Y'know what Gunther, go ah, go ahead, I'm-I'm talking to ah, . This is the part where you say your name."
Chandler Bing,"Ginger. I'm talking to Ginger, so...."
Chandler Bing,"Nope, nope, I'd just ah, I'd rather talk to you. Yes, I do. Yes, I do have to go to the bathroom."
Chandler Bing,"Well, that's the best kiss I've had with anyone I've ever met in a men's room."
Chandler Bing,"Op, foot in a puddle, foot all in a puddle."
Chandler Bing,"Yeah, we're gonna have to get you out of those shoes."
Chandler Bing,"No, really you're gonna freeze."
Chandler Bing,"You're not, what do you, what do you got a bionic foot?"
Chandler Bing,Hey.
Chandler Bing,"Oh, I hate that. I once had a thing of half and half, stole my car."
Chandler Bing,"Great. It was great. She's ah, she's great, great looking, great personality, she's greatness."
Chandler Bing,"Joey told you about the leg, huh?"
Chandler Bing,"Oh God, it freaked me out. Okay, I know it shouldn't have, but it did. I mean I like her, I don't want to stop seeing her, but every so often it's like 'Hey, y'know what, where's your leg?' I mean I'm the smallest person in the world aren't I? I'm the smallest person in the world."
Chandler Bing,Actually he's the smallest person in the world.
Chandler Bing,It came up.
Chandler Bing,"No. No. Actually I forgot, what is the deal with that again?"
Chandler Bing,No. No. I don't think so.
Chandler Bing,That's-that's my nubbin.
Chandler Bing,"It's kinda a ah, a third nipple kinda thing."
Chandler Bing,"Well, y'know two regulars. And ah one that barely qualifies as... Ahh, what?"
Chandler Bing,"You ah, you have, you have to leave, now? How come?"
Chandler Bing,Well hello!
Chandler Bing,The doctor.
Chandler Bing,"Oh yes! Just had me a little nubbin-ectomy. Yep! Two nipples, no waiting."
Chandler Bing,"That was an obvious joke, and I didn't think of it. Why didn't I think of it? The source of all my powers. Oh dear God, what have I done!"
Chandler Bing,"Hey, does anybody need anything copied? I'm going down to the Xerox place."
Chandler Bing,"Okay listen, just give me anything I can make two of."
Chandler Bing,Yeah! You wanna come?
Chandler Bing,Come on Chloe! Finish up with your customer first. Come on Chloe! Come on Chloe!!
Chandler Bing,Uh-oh.
Chandler Bing,"Okay, that hurt us."
Chandler Bing,"Well ah, ........y'know."
Chandler Bing,"All right, rock on."
Chandler Bing,"Hey, y'know what, maybe we should get going. I mean what time did Chloe say we should be there?"
Chandler Bing,What time is it now?
Chandler Bing,"Yeah all right, so we'll hang out."
Chandler Bing,Yes. Vividly.
Chandler Bing,"Yeah, I-I-I think so. Yeah, I-I think so..."
Chandler Bing,"Yeah. Yeah, I mean what, what would we do?"
Chandler Bing,She was kidding.
Chandler Bing,"She was.... But y'know what, just in case, maybe we should come up with a set of ground rules."
Chandler Bing,"Yeah. Good call, nice one. Hold it!! Hold it! What if me eyes are closed, and, and my hand is out there...."
Chandler Bing,"Right. Right. Well ah, y'know we could flip for it."
Chandler Bing,"Well it you don't know that, then I don't want to do this with you."
Chandler Bing,And that's the only colour that comes in.
Chandler Bing,"So, what are you doing here? I thought tonight was your big anniversary dinner."
Chandler Bing,"Hey, no way! Come on, this is you guys, call her and work it out."
Chandler Bing,"Hey, this isn't like swimming after you eat, pick up the phone!!"
Chandler Bing,Y'know that whole swimming thing is a myth.
Chandler Bing,Why? What happened to him?
Chandler Bing,Oh my God! Oh my God!
Chandler Bing,"Well, before we answer that, I think we should address the more important question. How dumb are you?"
Chandler Bing,"He's right. Nobody's gonna benefit, and you're just gonna hurt her."
Chandler Bing,"All right look, if you absolutely have to tell her, at least wait until the timing's right. And that's what deathbeds are for."
Chandler Bing,"Okay, okay-okay, ah, Chloe works with that guy Issac. Issac's sister is Jasmine. And Jasmine works at that message place with Phoebe. And Phoebe's friends with Rachel. And that's the trail, I did it!"
Chandler Bing,Off?!!
Chandler Bing,"Yeah, well I don't think you can make that statement, unless you've been kicked in an area that God only meant to be treated nicely."
Chandler Bing,"Oh, that's mature."
Chandler Bing,"Nothing, nothing."
Chandler Bing,"Yeah, well, I guess they had a fight, and he got drunk...."
Chandler Bing,"He has sex, and we get hit in our heads."
Chandler Bing,Uh-oh.
Chandler Bing,She was not good. Not good.
Chandler Bing,Uh-oh.
Chandler Bing,"Yeah, never cheat on Rachel."
Chandler Bing,"Y'know what, I think we can go out there. I mean they have more important things to worry about."
Chandler Bing,"Wax the door shut, we're never leaving, ever."
Chandler Bing,"Oh great, food with hair on it."
Chandler Bing,Because that would be crazy?
Chandler Bing,"Yeah, come on, it's Ross and Rachel, they've got too."
Chandler Bing,What?
Chandler Bing,Are you actually saying these words?
Chandler Bing,Let's go.
Chandler Bing,Is that your new walk?
Chandler Bing,This is the New York Times.
Chandler Bing,We are. He's meeting us here.
Chandler Bing,"Yeah y-you, how hard is it to say something? Rachel came over to borrow something."
Chandler Bing,"Y'know what this is like? This is like when my parents got divorced. Man, I hope Ross doesn't try to kidnap me after Cub Scouts."
Chandler Bing,"Y'know what maybe it's gonna be okay, I mean it's been a week."
Chandler Bing,No.
Chandler Bing,"Yes, yes, it's just that we ah, we kinda all ready, made plans with Ross."
Chandler Bing,"Yeah, he's really excited about it too, he even recorded show times on his answering machine."
Chandler Bing,Oh my God!
Chandler Bing,"Well, actually, yesterday I was smoking again. Today, I'm, I'm smoking still."
Chandler Bing,"Look, I'm telling you this is just like my parents divorce, which is when I started smoking in the first place."
Chandler Bing,"Yeahhh. I'm tellin' ya something, that ah, first smoke after nap time...."
Chandler Bing,"Oh that's great, with my luck, that's gonna be him."
Chandler Bing,"Nope, hymn 253, His Eyes Are On The Sparrow! When my parents got divorced is when I started using humour as a defence mechanism."
Chandler Bing,"Hey, shut up!! You're not my real Mom!!"
Chandler Bing,Can somebody else hug him? I have to stay by the window.
Chandler Bing,"Well, then, I might as well offer to stay."
Chandler Bing,Well he's probably mad after you called him this morning to borrow his goggles.
Chandler Bing,What?
Chandler Bing,Beam me up Jesus.
Chandler Bing,"Okay, well, then, I-I have to go to the bathroom."
Chandler Bing,"Oh, come on, there's a rest stop right up there! Come on, I really have to goooooooooo."
Chandler Bing,"Here we go. Okay, brace yourselves."
Chandler Bing,"Oh, no-no-no-no-no-no!!"
Chandler Bing,My lighter's in there!
Chandler Bing,Damn! The tailpipe's not hot enough to light this!
Chandler Bing,"Oh I do! Op, no, wait a minute, I took it out of my shirt when I put it on this morning."
Chandler Bing,"Ladies, ladies, let's just compromise okay? Phoebe, Rachel take off Monica's bra."
Chandler Bing,"Well, I thought if I littered, that crying Indian might come by and save us."
Chandler Bing,"Okay, now let's decide who has the nicest ass."
Chandler Bing,At least let me smoke it to the good part.
Chandler Bing,I have the lung capacity of a two year old.
Chandler Bing,Well it's very unsettling.
Chandler Bing,Hey!!
Chandler Bing,"Oh no, now it's not gonna make any sense!"
Chandler Bing,"Oh, this is horrible, it's just horrible."
Chandler Bing,"No, I wasn't gonna ask you that, no."
Chandler Bing,It's horrible.
Chandler Bing,"Y'know what, I can handle it, handle's my middle name. Actually it's the ah, middle part of my first name."
Chandler Bing,"Guys, guys, guess who I am?!"
Chandler Bing,I was being Shelly Winters from The Poseidon Adventure.
Chandler Bing,Oh come on man! At least let me finish this last one.
Chandler Bing,Okay.
Chandler Bing,"No-no, why don't you hang on to that one."
Chandler Bing,"Okay, that's like the least fun game ever."
Chandler Bing,"Oh. Nope, that patch is no good."
Chandler Bing,Or what my Father called Thursday night.
Chandler Bing,"Y'know, I would've bet good money that he'd be the first one of us to get married."
Chandler Bing,Always illegal Joe.
Chandler Bing,"If that doesn't keep kids in school, what will?"
Chandler Bing,Hi.
Chandler Bing,"Y'know, I forgot the combination to this about a year ago? I just carry it around. Do you have any Chap Stick?"
Chandler Bing,"Y'know what, pretty good."
Chandler Bing,"Good! I haven't smoked yet today, I feel great, and-and-and confident, that is a stunning blouse."
Chandler Bing,Thanks
Chandler Bing,What check thing?
Chandler Bing,Pete Becker. Pete... Is this him?
Chandler Bing,Who's he huggin'?
Chandler Bing,This guy invented Moss 865! Every office in the world uses that program!
Chandler Bing,There you go!!
Chandler Bing,What?
Chandler Bing,Oh my God!
Chandler Bing,"Okay, okay, just because he buys you dinner, does not mean you owe him anything."
Chandler Bing,"Okay, then get the lobster!"
Chandler Bing,"Mr. Millionaire, new from Snooty Playthings! Third wife sold separately."
Chandler Bing,Life-sized Imperial Storm Troopers from Sharper Image?
Chandler Bing,Wow!! Can Joey and I put them on and fight?
Chandler Bing,"Yeah, either that, or Gloria Estefan was right, eventually, the rhythm is going to get you."
Chandler Bing,Hey!
Chandler Bing,"It's possible. You are very loveable, I'd miss you if I broke up with you. I was just trying to be supportive."
Chandler Bing,"If I broke up with you, I'd miss you."
Chandler Bing,And you're our age. You're our age.
Chandler Bing,That's not a state Joe.
Chandler Bing,You're our age!
Chandler Bing,"I can blow dry it. I can put gel on it. It doesn't matter, I still wind up with this little cowlicky thing on the middle part of my head. It's so annoying. Does it bug you?"
Chandler Bing,Is there any chance you didn't see that?
Chandler Bing,Ross! You gotta stop! Okay?! You can't just stare through the peep hole for three hours! You're gonna get peep eye!
Chandler Bing,You didn't just break up.
Chandler Bing,You slept with somebody three hours after you thought you broke up. I mean bullets have left guns slower!
Chandler Bing,Okay.
Chandler Bing,And the inventor of the door rests happily in his grave.
Chandler Bing,Stop what?!
Chandler Bing,No!! You can't!!
Chandler Bing,"I am your friend, and I am not gonna let you do this!! You are surprisingly strong!"
Chandler Bing,Look man!
Chandler Bing,Listen to me!!
Chandler Bing,"She's moving on! Okay, if it's not this guy, it's gonna be somebody else! And unless you're thinking about subletting my peep hole, you are going to have to get used to the fact that the relationship is over! Okay, man? It's over."
Chandler Bing,Okay.
Chandler Bing,I know.
Chandler Bing,I don't think this town is big enough for both of us to relax in. Draw!!
Chandler Bing,"I wasn't doing anything. Uh-oh, what did she do now?"
Chandler Bing,"Ah, Sliced Bread, a wonderful Lady MacBeth."
Chandler Bing,I think somebody has a crush on somebody.
Chandler Bing,"I'm talking about you. You big, big freak."
Chandler Bing,"Hey, you have nothing but talk about her for the last 48 hours! If you were in a school yard you'd be pulling her pigtails and pushing her down now!"
Chandler Bing,'Cause it's-it's not his last name.
Chandler Bing,"No, it's not like, like Phil Spiderman. He's a spider, man. Y'know like ah, like Goldman is a last name, but there's no Gold Man."
Chandler Bing,"So, ahh, what kind of powers would Gold Man have?"
Chandler Bing,What about things that are already gold?
Chandler Bing,"Okay, let's play my game now."
Chandler Bing,"Wait a minute, wait. You're telling me this actress person is the only woman you ever wanted who didn't want you back?!"
Chandler Bing,My Grandmother used to say that exact same thing to me.
Chandler Bing,Hey.
Chandler Bing,"Oh, that's-that's okay, no problem."
Chandler Bing,"Yes, I realise that."
Chandler Bing,That's the stuff!
Chandler Bing,"Thanks, it's ah, Gaelic, for 'Thy turkey's done.' So ah, I'm gonna go, nice, nice meeting you."
Chandler Bing,Hello.
Chandler Bing,And is this in case the house sneezes?
Chandler Bing,"Oh, I'm glad you guys are past that little awkward phase."
Chandler Bing,"Oh-ho, liked what she saw, huh? Dug my action, did she? Checkin' out the Chan-Chan man!"
Chandler Bing,"Yeah, she seemed cool, attractive. I'll do it."
Chandler Bing,"Hey, my Father's house does that!"
Chandler Bing,"Well, the movie was great, dinner was great, and there's nothing like a cool, crisp New York evening."
Chandler Bing,"Of course, I didn't get to enjoy any of that, because Joanna's such a big, dull dud!"
Chandler Bing,"I'm telling ya, Joanna's got it all wrong. Okay? All I said was, 'This was fun. Let's do it again sometime. I'll give you a call.'"
Chandler Bing,That's what you say at the end of a date.
Chandler Bing,"To her face? Look it's the end of the date, I'm standing there, I know all she's waiting for is for me to say 'I'll call her' and it's just y'know, comes out. I can't help it, it's a compulsion."
Chandler Bing,"Multiple, so many paper cuts."
Chandler Bing,"Oh, well give me the phone then."
Chandler Bing,"Look, you can't call somebody after this long just to say, 'In case you didn't notice, I don't like you!'"
Chandler Bing,Nooo!! She's really dull! And she gets this gross mascara goop thing in the corner of her eye!
Chandler Bing,"All right! Fine! But it's just a lunch date, no more than an hour! And from now on I get my own dates, I don't want you setting me up with anybody ever again!"
Chandler Bing,"That's just a lot of big talk, y'know."
Chandler Bing,"It's not a big deal. It's, just it's right here, and it's all the time."
Chandler Bing,"Yes, this, this was pleasant."
Chandler Bing,"The food there was, was great."
Chandler Bing,So take care.
Chandler Bing,"Well, this was great. I'll give you a call. We should do it again sometime."
Chandler Bing,Noo!
