speaker,transcript
Monica Geller,"You, and you, you're supposed to be at my party. And Gunther! What are you doing here?"
Monica Geller,Phoebe.
Monica Geller,"Ya know, my party is fun. I mean, maybe it's a little quieter, less obvious sorta fun but, you know, if people would just give it a chance..."
Monica Geller,"Ok, thanks for coming, I hope you guys had fun."
Monica Geller,Ok will do. So glad you came.
Monica Geller,"Ok, let me go check. Your mom want's to say goodbye."
Monica Geller,Thank you.
Monica Geller,"Ok everybody, it's time for flan."
Monica Geller,"Ok, that's enough."
Monica Geller,"Oh, I ordered mine first."
Monica Geller,Give it to me.
Monica Geller,Give it to me.
Monica Geller,"There you go, enjoy your coffee."
Monica Geller,"Quick, Phoebe, tell us before he can swallow."
Monica Geller,That'll teach you to lick my muffin.
Monica Geller,Had it.
Monica Geller,"Honey, you made the bed again. I told you, you don't have to do that. This isn't camp."
Monica Geller,Baddest. Otherwise the song would be Fat Fat Leroy Brown.
Monica Geller,Just waiting for you sweetie.
Monica Geller,"I'm sorry, I'm sorry. You know what, the way you did it was just fine."
Monica Geller,"If I tell you, you'll think I'm crazy."
Monica Geller,"Ok, you see, the tag shouldn't be at the top left corner, it should be at the bottom right corner."
Monica Geller,I'm just easing you in.
Monica Geller,"Alright, you see these little flower blossoms? They should be facing up, not down, because, well, the head of the bed is where the sun would be. You don't love me any more do you."
Monica Geller,"Really? Wow, well then come on, I wanna show you how to fold the toilet paper into a point."
Monica Geller,"You look fabulous honey, you really do."
Monica Geller,It's gonna be ok. Ryan's been under water. He's just gonna be so glad that you don't have barnicles on your butt.
Monica Geller,This is for the scratchy twins out there. I taped oven mits to their hands.
Monica Geller,It's for their own good.
Monica Geller,"Exactly. Oh, I love that I can be totally neurotic around you now. Tell me the truth. Don't you like it better now that everything on your desk is perpendicular?"
Monica Geller,Very good.
Monica Geller,You know what. Tomorrow I'm gonna do your clocks.
Monica Geller,I'm gonna set them to my time.
Monica Geller,"No no. See, in my bedroom I set my clock six minutes fast. You wanna know why?"
Monica Geller,"No forget it, I'm not gonna tell you now."
Monica Geller,No. See you don't understand.
Monica Geller,No. You don't have any of these cute little obsessive things.
Monica Geller,Oh yeah.
Monica Geller,"Alright, well tell me one of yours."
Monica Geller,What if they get mixed up?
Monica Geller,"You would not. I can't believe this. I hate this, you're too normal. I can't believe my boyfriend doesn't have a thing. My boyfriend doesn't have a thing."
Monica Geller,What's up?
Monica Geller,Yeah?
Monica Geller,No honey. You have to sleep on this side of the bed because I have to sleep on this side of the bed.
Monica Geller,"No. Big deal, so you have a side of the bed, everybody has a side of the bed."
Monica Geller,"Alright, go on."
Monica Geller,"Oh my God, you're a freak."
Monica Geller,Then what's the problem?
Monica Geller,"What, forget it!"
Monica Geller,"Joey, you know, maybe your just not used to kissing men, maybe you just tensed up a little, maybe that's what you need to work on."
Monica Geller,"Yeah, well you promised Barry, you'd marry him."
Monica Geller,"Woo-hoo, stuud!"
Monica Geller,"Woo-hoo, geeek!"
Monica Geller,Please!
Monica Geller,"Bye sweetie, I love you."
Monica Geller,What are you talking about? What wedding?
Monica Geller,"Nooo! Never! I mean, we're living in the moment. God, it is so nice for once to not have to get all hung up on 'Where is this going?'"
Monica Geller,Could not be more terrified.
Monica Geller,"Where's Benny? There he is! Where's Benny, there he is."
Monica Geller,"Hey, you know I got a question for ya. Just a little thing, no pressure."
Monica Geller,"Did you ever, uh, like, think about the future?"
Monica Geller,"Yeah, am I in it?"
Monica Geller,"Oh God, you are about to get sooo lucky."
Monica Geller,Keep talkin'.
Monica Geller,"Okay, so, uh, we're in France, we're making the toast. Do you see a little bassinet in the corner?"
Monica Geller,"Not a basset, a bassinet."
Monica Geller,"Well, I just think the baby would keep falling off the dog. Do you, uh, do you , do you not see kids in our future."
Monica Geller,Uh-huh.
Monica Geller,"That's Great. You know we don't need to talk about this now. Really, I mean this is, is so way, way, way, in the future, I'm talkin' hovercrafts and apes taking over the planet."
Monica Geller,Richard buzzed. He's waiting downstairs.
Monica Geller,"So, I read this article in the paper the other day that says you're not supposed to throw rice at weddings, because when pigeons eat rice it kills them."
Monica Geller,"Oh, absolutely. Yeah, you know I'm not even thinking about that thing that we're not supposed to think about."
Monica Geller,"Okay, one more, please. Come on, I'm gonna get it in this time, I will."
Monica Geller,"You know what, maybe I don't need to have children. You know maybe I just think I do because that is what society, and by that I mean my mom, has always convinced me that I... I do, I have to have children, I'm sorry, I just do."
Monica Geller,You'll do what?
Monica Geller,Oh my God!
Monica Geller,Really?
Monica Geller,"You're the most wonderful man. And if you hadn't of said 'if I have to' like seventeen times, then I'd be saying 'okay, let's do it.'"
Monica Geller,"Oh my God, I can't believe what I'm getting ready to say. I wanna have a baby, but I don't wanna have one with someone who doesn't really wanna have one."
Monica Geller,I know you do. Me too. So what now?
Monica Geller,"God, look what I found in the drain."
Monica Geller,It's some of Richard's hair! What do I do with this?
Monica Geller,"It's weird, but you know what I don't wanna throw this away. I mean this is like all I have left of him, gross, drain hair. Ooh!"
Monica Geller,"God, what is wrong with me."
Monica Geller,I need to get some Richard.
Monica Geller,"I know, I know. I'm just so tired of-of missing him. I'm tired of wondering why hasn't he called. Why hasn't he called!"
Monica Geller,What are you the memory woman?
Monica Geller,Hi.
Monica Geller,"Oh, they-they sent me home."
Monica Geller,Because I don't work at the Szechwan Dragon.
Monica Geller,I know I do.
Monica Geller,"Richard's living room, drinking wine."
Monica Geller,"I'm sorry, but that's my happy place."
Monica Geller,"All right, I'll try not to."
Monica Geller,Do you think breaking up with him was a huge mistake?
Monica Geller,"I'll bet he's totally over me, I'll bet he's fine."
Monica Geller,"Okay, this isn't working. I'm still awake and now I have to pee."
Monica Geller,"So, I went down to the post office, and it turns out it was those videos that I ordered for Richard about the Civil War. He loved the Civil War."
Monica Geller,"Uh, huh. Or maybe to a galaxy far, far away."
Monica Geller,"Hi, Dad, what are you doing here?"
Monica Geller,"I don't, I just, I just like the smell of them. So, uh, what are you really doing here Dad?"
Monica Geller,What makes you think that I might not be okay?
Monica Geller,Oh.
Monica Geller,"I'm fine, just a little tired, I'm okay. How's Richard doing?"
Monica Geller,"No, I really, really do."
Monica Geller,Really!
Monica Geller,You're not just saying that are you?
Monica Geller,Was he crying?
Monica Geller,"Well, do you think he was waiting 'til after you left, so he could cry?"
Monica Geller,I think so.
Monica Geller,Hi.
Monica Geller,"Ooh, Phoebe, you look great!"
Monica Geller,"Ooh, are you gonna do magic?"
Monica Geller,Hang on a second I just got in.
Monica Geller,Has somebody been drinking my fat?
Monica Geller,"Rach, did you check the machine?"
Monica Geller,Is-is-is that message old or new? Old or new?! Old or new?!
Monica Geller,"What if it's new? I mean, we agreed not to talk again, unless we had something really important to say. Shouldn't I call him back?"
Monica Geller,Huh?
Monica Geller,"If it is a new message, what is he calling to say?"
Monica Geller,"So, should I call him back?"
Monica Geller,I called him.
Monica Geller,"Yes. Well I got his machine and I left a message. But it's okay, it's okay, it's okay, because you know it was like a casual, breezy message. It was breezy! Oh God, what if it wasn't breezy?"
Monica Geller,"Here, I got it. I'll will play my message for you guys, and you can tell me if it's breezy enough."
Monica Geller,I know the code to his answering machine.
Monica Geller,"""Hi, it's Monica. I'm just checking in 'cause I got this message from you and I didn't know if it was old or new or what. So, I'm just checkin'. So let me know, or don't, whatever. I'm breezy."""
Monica Geller,He's seeing someone. I can't believe he's seeing someone.
Monica Geller,"Well, who's voice was that?"
Monica Geller,"Michelle! Of course, it was Michelle! Did it sound like Michelle?"
Monica Geller,It was Michelle. It was definitely Michelle.
Monica Geller,"Okay. I gotta call Michelle. I gotta see if that was her voice or not. I'm sorry, I just have to."
Monica Geller,Okay. That was her right?
Monica Geller,"See there you go. Woo! We're out of the woods. Okay, I'll get dressed now."
Monica Geller,"Uh, Michelle. Yeah, that was me, I-I dialed your number by mistake. Oh, you're so sweet. Yeah, we were a great couple. I know I really miss him. Well, you know how it is, it's that...."
Monica Geller,"Michelle, I only beeped in so I could hear my message. I mean that's allowed. Yeah-huh! I mean look, yeah, you know what I would really appreciate it if you didn't tell your Dad about. What do you mean, you're not comfortable with this? Come on we're friends!! That bitch always hated me. I'm calling her back."
Monica Geller,"Okay, fine."
Monica Geller,Not any more!
Monica Geller,"Hi, uh, Richard it's Monica, um, listen I did something kind of crazy tonight, um, maybe I'm getting my period or something, I don't know. Um, anyway, I, I, I beeped into your machine and I heard a message that, that freaked me out, and um, you know what Michelle will tell you the rest. I, I, um, I'm sorry, okay, I, I hope that we can forget the whole thing. Okay, bye."
Monica Geller,"Outgoing! Did that say outgoing?! Not, outgoing!!!"
Monica Geller,"""Hi, uh, Richard it's Monica, um, listen I did something kind of crazy tonight, um, maybe I'm getting my period or something, I don't know."" Nooo!!"
Monica Geller,I don't know!
Monica Geller,Noooo!!!!
Monica Geller,Maybe we could call the phone company. Maybe they could change the message. Maybe they can change his number.
Monica Geller,"Hey, look at me. I'm making jam, been at it since 4 o'clock this morning."
Monica Geller,Went down to the docks. Bet ya didn't know you could get it wholesale.
Monica Geller,"I'm going into business people. I'm sick and tired of being depressed about Richard. I needed a plan, a plan to get over my man. What's the opposite of man? Jam. Oh Joey don't! It's way to hot."
Monica Geller,Hey guys.
Monica Geller,"Joey, this is for you. It's blackberry curin."
Monica Geller,"Joey, take your time with that. That's my last batch."
Monica Geller,"I figured out I need to charge seventeen bucks a jar just to break even. So, I've got a new plan now. Babies."
Monica Geller,I'm talking about me having a baby.
Monica Geller,"Yeah. The great thing about the jam plan was, I was taking control of my life. So I asked myself, what is the most important thing to me in the world and that's when I came up with the baby plan."
Monica Geller,"It took me 28 years to find one man that I wanna spend my life with, if I have to wait another 28 years then, I'll be 56 before I can have a baby, and that's just stupid."
Monica Geller,"I don't need an actual man, just a couple of his best swimmers. And there, there are places you can go to get that stuff."
Monica Geller,"Okay, sperm donor number 03815, come on down! Okay, he's 6'2"", 170 pounds, and he describes himself as a male Geena Davis."
Monica Geller,You're gonna what?
Monica Geller,What?! Why? Why is this crazy? So this isn't the ideal way to something....
Monica Geller,"Lips moving, still talking. I mean it may not be ideal, but I'm so ready. No, I-I-I see the way Ben looks at you. It makes me ache, you know?"
Monica Geller,"Okay, all right, how's this? 27. Italian-American guy. He's an actor, born in Queens. Wow, big family, seven sisters, and he's the only....boy. Oh my God, under personal comments 'New York Knicks, rule!'"
Monica Geller,"Joey, this is you!"
Monica Geller,"Well, honey, it is pretty competitive. I mean I've got an actual rocket scientist here."
Monica Geller,"I think, that if you really like this guy, you should just trust him."
Monica Geller,"Oh, that's what I would do, forget mine."
Monica Geller,Hey.
Monica Geller,To the bank.
Monica Geller,Sperm.
Monica Geller,"Oh yeah, picked a guy, 37135."
Monica Geller,"'Fraid so. Brown hair, green eyes..."
Monica Geller,What?
Monica Geller,Really? Why?
Monica Geller,Hoyt?
Monica Geller,"Really, is he a swimmer?"
Monica Geller,I like that. What?
Monica Geller,We do not have one of those signs.
Monica Geller,Two girls and a boy?
Monica Geller,"And, and, and they wear those little water wings, you know. And they're, they're running around on the deck. Then Hoyt wraps this big towel around all three of them."
Monica Geller,Yeah.
Monica Geller,"Perhaps, you would like me to turn like this, so that you can bunny bump against my back."
Monica Geller,"See, now this is why I keep notepads everywhere."
Monica Geller,"Oh, now you want a pad."
Monica Geller,I gotta go to work. Has anybody seen my left boob?
Monica Geller,"There it is. Joey, what are you doing?"
Monica Geller,"What is it with you people! I mean, the minute you start to feel something, you have to run away?"
Monica Geller,"Oh, you mean like that guy thing where you act mean and distant until you get us to break up with you."
Monica Geller,Uff.
Monica Geller,That is never good.
Monica Geller,Ohh!
Monica Geller,Welcome to our side of the tunnel.
Monica Geller,"You know, when you start get screwed over all the time, you gotta switch to low-fat."
Monica Geller,"Well, no, not at all, you're not terminal, you just, you just need some damage control."
Monica Geller,Nooo!
Monica Geller,She has to know that your not ready.
Monica Geller,"My God! Chandler, we said be 'aloof' not 'a doof'."
Monica Geller,"You know what, everything's gonna be okay."
Monica Geller,If-if-if we ever did what you did a man would never call.
Monica Geller,"Oh wait, you know what, I got it, I got it, pretend like you just woke up, okay, that will throw her off. Be sleepy."
Monica Geller,"Aw, it's soo unfair."
Monica Geller,"What are you being such a weenie for? So he has a Barbi, big deal. You used to dress up like a woman."
Monica Geller,"Well, you used to dress up in Mom's clothes all the time."
Monica Geller,"The big hat, the pearls, the little pick handbag."
Monica Geller,How can you not remember? You made us call you...Bea.
Monica Geller,Wasn't there a little song?
Monica Geller,'I am Bea.'
Monica Geller,'I drink tea.'
Monica Geller,"'....Won't you, won't you, won't you.... '"
Monica Geller,A-ha!!!
Monica Geller,Ross!!!
Monica Geller,"No, but he told me, he thinks your a fox."
Monica Geller,"So, Chandler, who's on your list?"
Monica Geller,"First, I need a boyfriend, then I can have a list."
Monica Geller,Hey! Where 'ya headin' in those pants? 1982?
Monica Geller,"Why, what's wrong with my bathroom floor?"
Monica Geller,I highly doubt that.
Monica Geller,I can't live like this! What are we gonna do? What are we gonna do?
Monica Geller,That's a little more than I wanted to see.
Monica Geller,I can't leave it! You gouged a hole in my dingy floor.
Monica Geller,"You know that's nice, y'know we could put it back there after the surgeons remove it from your colon!"
Monica Geller,What kind of karate is that?
Monica Geller,So how's it going with you guys?
Monica Geller,"Oh honey, we're close now but you-you wouldn't believe the years of-of nugies, and wedgies, and flying wedgies, and atomic wedgies, and.... That's where the waistband actually goes over your head."
Monica Geller,"Oh, we used to drive each other crazy playing the shadow game."
Monica Geller,"Oh, how do you play the shadow game?"
Monica Geller,I just asked you.
Monica Geller,"No, that is what the game is."
Monica Geller,What's the matter?
Monica Geller,He's retiling my floor.
Monica Geller,"Ah-ah-ah, now you started this, you will finish it."
Monica Geller,It's beautiful! It's like the first bathroom floor there ever was. Whoa! Are you going in there for?
Monica Geller,And who laminated it?
Monica Geller,Are you serious? Oh my God.
Monica Geller,Why? 'Cause otherwise you'd go for it?
Monica Geller,"Rach, are you really gonna let him do this?"
Monica Geller,What?!!
Monica Geller,"Okay, I'll be back in just a minute. Oh, Phoebe I'm sorry that I left lipstick marks on the phone."
Monica Geller,"Oh, then it must've been you. Bye."
Monica Geller,"Ross , foot on the floor or come over no more!"
Monica Geller,What?
Monica Geller,Hi.
Monica Geller,Hey-hey-hey. You wanna hear something that sucks.
Monica Geller,Chris says they're closing down the bar.
Monica Geller,"Yeah, apparently they're turning it into some kinda coffee place."
Monica Geller,Got me.
Monica Geller,"Hey, did you pick a roommate?"
Monica Geller,Is it the Italian guy?
Monica Geller,He's so cute.
Monica Geller,"Oh look, the pool table's free. Rack 'em up. I'll be back in just a minute. Get ready for me to whip your butt."
Monica Geller,"Oh my God, I went to high school with her. Rachel! Hi!"
Monica Geller,"Oh my God, you can't even see where the Titanic hit it."
Monica Geller,"Awww, just like you always wanted. Congratulations"
Monica Geller,"Aww, not right now."
Monica Geller,I know.
Monica Geller,"So, I'll get-get back to my friend."
Monica Geller,"Oh, that'd be great."
Monica Geller,Thanks.
Monica Geller,"Bye! Ten bucks says, I never see that woman again in my life."
Monica Geller,What are you doing with the lamp?
Monica Geller,"Oh, well don't take it to the same place you took the stereo, 'cause they've had that thing for over a week."
Monica Geller,"Hi, again."
Monica Geller,"Thank you soo, much."
Monica Geller,You want some help with that?
Monica Geller,Whoa! Are you okay?
Monica Geller,It's the heat. And-and the humidity.
Monica Geller,Do you wanna come in for some lemonade?
Monica Geller,Thank you. Just make yourself comfortable.
Monica Geller,"This place is really my Grandmother's. I got it from her when she moved to Florida, otherwise I could never afford a place like this. So if the landlord ever asks, I'm 87 year old woman, who's afraid of her VCR. So are you thirsty?"
Monica Geller,"Okay, here's your penis!"
Monica Geller,Oh my God!!! What are you doing?!!
Monica Geller,So?!
Monica Geller,Yeah huh!! Cover yourself up!
Monica Geller,"I don't believe this! When someone asks you in for lemonade, and to you that means they wanna have sex?"
Monica Geller,"It's okay. I suppose it could happen to anyone, not anyone I know, but... By the way I can still see it."
Monica Geller,Pheebs?
Monica Geller,Where's your bed?
Monica Geller,What?
Monica Geller,What are you talking about?
Monica Geller,Everybody knows!
Monica Geller,"Well, you-you coulda just turned the cushion over."
Monica Geller,What?!?!
Monica Geller,You can spill. In the sink.
Monica Geller,"I love you, too."
Monica Geller,What? I'm just said.
Monica Geller,Hey.
Monica Geller,Help yourself.
Monica Geller,Phoebe moved out.
Monica Geller,"I don't understand, I mean am I so hard to live, is this why I don't have a boyfriend?"
Monica Geller,"Well, I think so."
Monica Geller,"I know, it is isn't it?"
Monica Geller,"Yeah! And I got it on sale, too."
Monica Geller,"Well, if you wanna get a drink later we can."
Monica Geller,I know. Thanks.
Monica Geller,"Hey, are you okay?"
Monica Geller,"Oh good, another dinosaur story. When are those gonna become extinct?"
Monica Geller,I was always Joanne.
Monica Geller,"I know! And four ninety-nine for a pillow top queen set, who cares about the divorce, those babies will sell themselves. And I'm appalled for you by the way."
Monica Geller,What's the part?
Monica Geller,Not at these prices.
Monica Geller,"Oh! Ohhhhh! Oh! Phoebe, come here. Aw, this is my new bed. You gotta feel this bad boy."
Monica Geller,What's this?
Monica Geller,This is not the bed I ordered!
Monica Geller,Phoebe!
Monica Geller,Why is this car in my bedroom?
Monica Geller,When did I sign for it?
Monica Geller,Did you make brownies today?
Monica Geller,"Quick, take off your dress, he won't notice the bed."
Monica Geller,Sometimes I have bad dreams.
Monica Geller,"Joey, you're this guy's teacher. I mean how could you do this?"
Monica Geller,"Yeah, I talked to you on the phone, I'm the lady that got stuck with the racecar bed."
Monica Geller,"You guys, Joey just saw Janice kissing her ex-husband."
Monica Geller,"So, do you want me to watch Ben for you?"
Monica Geller,"Here. Ben, do you wanna play the airplane game, do you wanna show Rachel? Come here. We're gonna do something fun. Okay. Weee!! Weee!!"
Monica Geller,"Who's so brave, you're so brave, yes you are, you're so brave."
Monica Geller,"He's not gonna say anything, because we're not gonna tell him."
Monica Geller,No we're not.
Monica Geller,Okay.
Monica Geller,Oh my God! Well push it in! Push it in!
Monica Geller,"Okay, we're gonna need a distraction."
Monica Geller,I got it!
Monica Geller,"The second that Ross walks in that door, I want you take him back to your bedroom and do whatever it is that you do that makes him go, rweee!!"
Monica Geller,A hat! Yes! We need a hat.
Monica Geller,Where are we gonna find a tiny little hat?
Monica Geller,"Because he'll know what to do? Oh my God, you're a genius!"
Monica Geller,Give it. Give it.
Monica Geller,Oh!!
Monica Geller,It just makes more sense as an ensemble.
Monica Geller,"Besides, it takes the focus off the hat."
Monica Geller,"Sure, we have no money, go ahead."
Monica Geller,Oh my God! He just said my name! Did you hear that?
Monica Geller,Did he just say 'Monica bang'?
Monica Geller,Oh my God! He's gonna rat me out!
Monica Geller,"Oh-ho-ho, sweetie, sweetie, you gotta stop saying that, now. It's no big deal, it's not even worth mentioning, you see we all do it all the time. See watch this, Ben, Ben, Ben. Ow, Monica bang! Everybody bang. Ben bang. Rachel bang. Bang, Rachel bang! Oh, isn't that fun?"
Monica Geller,You okay?
Monica Geller,"Okay, Ben, I won't tell your daddy that you had ice cream for dinner, if you don't tell about our little bonking incident."
Monica Geller,"Oh that's right, that's what I'd sound like if I exploded."
Monica Geller,"All right, we should call somebody."
Monica Geller,How are we gonna do that? There's no way.
Monica Geller,Yeah.
Monica Geller,No. Why?
Monica Geller,Really?!
Monica Geller,"Oh my God, I wrecked your baby!!"
Monica Geller,You jerk! You know how much I love that kid!
Monica Geller,"And yet, we're still poking him."
Monica Geller,"Okay, Rachel, you wanna put the marshmellows in concentric circles."
Monica Geller,Every year.
Monica Geller,Yeah.
Monica Geller,"Well, every, every Thanksgiving um, we used to have a touch football game called the 'Geller Bowl.'"
Monica Geller,"Anyway, Ross and I were always captains, and um, it got kind've competitive and one year, Geller Bowl VI, I accidentally broke Ross's nose."
Monica Geller,"To score the winning touchdown, by the way."
Monica Geller,I won the game.
Monica Geller,"Y'know what, I think we should play a game. I mean come on, it's been twelve years."
Monica Geller,Once!!
Monica Geller,Okay. Let's bring it in.
Monica Geller,"Well, why don't we just bunny up."
Monica Geller,Bunny!
Monica Geller,"Okay, looks like Ross and I are captains. Okay, so um, I bunnied first so that means I get to pick first. Joey."
Monica Geller,Phoebe.
Monica Geller,"All right people listen, I've got exactly twenty-eight minutes before I have to baste again."
Monica Geller,Huddle up.
Monica Geller,Okay.
Monica Geller,"Okay, Phoebe you know what you're doing right?"
Monica Geller,"Okay, Joey's gonna catch it, and you and I are gonna block."
Monica Geller,"Phoebe, I thought you said you know what you're doing?"
Monica Geller,Break.
Monica Geller,Score!! 7 to nothing!
Monica Geller,Losers walk!
Monica Geller,"Come on guys! Let's go! Come on, it's second down."
Monica Geller,"No it's not, it's second."
Monica Geller,"Wow, what?"
Monica Geller,Pulling what? It's second down.
Monica Geller,I heard that!
Monica Geller,"All right, come on guys, let's go! Tie score, and we're runnin' out of time. Forty-two!! Thirty-eight!! Hike!"
Monica Geller,"Run, Phoebe, run!"
Monica Geller,After the snap!
Monica Geller,Does so count!
Monica Geller,"Y'know what, that's fine, maybe you haven't grown up, but I have."
Monica Geller,Dead leg!!
Monica Geller,"No! Listen, I'm not gonna go through this with you again, okay. Just once I wanna beat when you can't blame it on the broken nose, the buzzer, or the fact that you thought you were getting mono. Let's just call this, tie score and it's halftime."
Monica Geller,Y'know what? I'll think you'll play.
Monica Geller,Because the winner gets this!
Monica Geller,"When Mom and Dad drove you to the hospital to get your nose fixed, I swam into the lake and fished it out."
Monica Geller,"No it's not! You want it, you're gonna have to win it!"
Monica Geller,"Come on Phoebe, let's go! Come on, it's time to get serious, huddle up. Joey, keep your head in the game."
Monica Geller,"All right look, if I take Chandler out of the running will you be able to focus?"
Monica Geller,"All right, you just make sure that Chandler catches the ball, I'll take care of the rest."
Monica Geller,Break!
Monica Geller,"Whoa! Whoa!! Tackled by a girl! Bet ya don't see that everyday, do ya?"
Monica Geller,What?! I just touched him and he went over.
Monica Geller,"Forty-two to twenty-one! Like the turkey, Ross is done!"
Monica Geller,"You're so pathetic! Why can't you just accept it, we're winning because I'm better than you."
Monica Geller,"Oh, what a great argument, exhaling! All right, y'know what, I'll prove it to you, okay. I'll trade you Joey for Rachel, and I'll still win the game."
Monica Geller,"Oh, then bring it on! Oh, unless of course your afraid you might lose to a bunch of girls."
Monica Geller,"Come on Rach, come on. Let's see what's it like to be on a winning team for a change."
Monica Geller,All right then.
Monica Geller,Are we playing football or what? Come on you hairy-backed Marries.
Monica Geller,"We have to do this. We are playing for women everywhere. Okay, just think about every lousy date that you ever had, okay, every guy who kept on the TV while you're making out..."
Monica Geller,"Come on, okay, come on this is for all womankind. Let's kill 'um!"
Monica Geller,"All right, we still have a minute and a half to go, and we're down by two points. Two points.... Phoebe you do a button-hook again. Rachel, you go long."
Monica Geller,"Honey, there's a reason."
Monica Geller,"All right Rachel, you sweep behind, I'll pitch it to you, you throw it down field to Phoebe. All right. Break."
Monica Geller,Thirty-two! Seventy-one! Hike!
Monica Geller,No! I'm not okay!
Monica Geller,Come on! Come on! Hurry! We're running out of time! Huddle up!
Monica Geller,"All right, Phoebe get open. Rachel, go long."
Monica Geller,Break!
Monica Geller,Let go! I'm a tiny little woman!!
Monica Geller,Ow!!
Monica Geller,Let go!
Monica Geller,No!
Monica Geller,I don't know. I guess the other people just don't care enough.
Monica Geller,Let go!
Monica Geller,You broke a little girl's leg?!!
Monica Geller,"Maybe a Hello Kitty doll, the ability to walk..."
Monica Geller,"All right, I'll take one box of the mint treasures, just one, and that's it. I-I started gaining weight after I joined the Brown Birds. Remember, how Dad bought all my boxes and I ate them all?"
Monica Geller,No.
Monica Geller,"Don't, don't, don't, don't, don't do this."
Monica Geller,Oh God! I gotta go!
Monica Geller,"Ross, but me down for another box of the mint treasures, okay. Where, where are the mint treasures?"
Monica Geller,What?
Monica Geller,"No. No, just, just, just a couple more boxes. It-it-it's no big deal, all right, I'm-I'm cool. You gotta help me out with a couple more boxes!"
Monica Geller,Oh God!
Monica Geller,Christmas cookie?
Monica Geller,"Hey, guys. I'm here to pick out my Christmas tree."
Monica Geller,Is this the one that I threw out last year?
Monica Geller,"Oh honey, is that 'cause your Mom died around Christmas?"
Monica Geller,Oh.
Monica Geller,Um-mm.
Monica Geller,"Wow. Joey, how do you do it?"
Monica Geller,"He took up the carpet, and now you can hear everything."
Monica Geller,"I have like five times, but the guy is so charming, that I go up there to yell and then I end up apologizing to him."
Monica Geller,"All right, be my guest."
Monica Geller,"Honey, what's the matter?"
Monica Geller,It's Joey's birthday.
Monica Geller,Sush!! I cannot believe she is still up there.
Monica Geller,"I know honey, I'm sorry."
Monica Geller,"Gee, I don't know Rach. Order up!! I got a Yentel soup, a James Beans, and a Howdy hold the Dowdy!"
Monica Geller,Hey Gunther. Hi. I mean you're going out on a date with the noisy guy upstairs?
Monica Geller,"I know, he's too charming, but if you two start going out, then it's just gonna make it so much harder for me to hate him."
Monica Geller,"Joey, where are the Jell-o shots?"
Monica Geller,Stick out your tongue.
Monica Geller,Oh my!!
Monica Geller,"How hammered are you? Huh? These, these are Joey's sisters."
Monica Geller,Hi.
Monica Geller,Isn't that great?
Monica Geller,"Oh, he is. And he is so dreamy. I mean, y'know what, when he left I actually used the phrase, 'Hummina-hummina-hummina.'"
Monica Geller,How ya feelin'?
Monica Geller,What is the worse part?
Monica Geller,"Are you insane? I mean Joey, is going to kill you, he's actually going to kill you dead."
Monica Geller,"I mean, was it Gina?"
Monica Geller,"No, no, no, that's Dina."
Monica Geller,That was me.
Monica Geller,That's okay.
Monica Geller,Y'know which one was she again?
Monica Geller,"No honey, I'm sorry, but the weekend's not over yet."
Monica Geller,I guess they're back from their date.
Monica Geller,Oh my God!
Monica Geller,I am good. I finished my book.
Monica Geller,I don't remember. Do you wanna take a walk?
Monica Geller,"Wait a minute, why don't you just call Mark. I mean, who says you have to sit here and wait for him, you've got to make stuff happen."
Monica Geller,"Honey, it's not pushy, he gave her his home number."
Monica Geller,Yay!
Monica Geller,"Oh, that is amazing!"
Monica Geller,What?
Monica Geller,Are you crazy?!
Monica Geller,"What?! Ross y'know this isn't even about you! I mean this is about Rachel and something wonderful happening for her. I mean you know even if you're right, what if he wants to sleep with her, does it mean he gets too?"
Monica Geller,I mean don't you trust her?
Monica Geller,Then get over yourself! Grow up!
Monica Geller,"So ah, Phoebe, how was your date?"
Monica Geller,"Yeah, I do know."
Monica Geller,"Y'know if it's any consolation, he really did sound like he was having more fun with you."
Monica Geller,"Please, I'm not going for anything."
Monica Geller,Would you please go?
Monica Geller,"Look Julio, someone left their book here."
Monica Geller,"Oh yeah, what are you reading?"
Monica Geller,"Have I read it? No, are you enjoying it?"
Monica Geller,Your a poet and don't know it.
Monica Geller,"Oh, then you do know it. So um what kind of things do you write about?"
Monica Geller,Mine? Right here?
Monica Geller,"How would that go? Well, it didn't rhyme, but I liked it."
Monica Geller,Hi!
Monica Geller,"It was soo amazing, he is so sexy, and smart, which makes him even sexier. Oh gosh, I gotta so you this. Last night, we were fooling around and he stops to write a poem."
Monica Geller,"Anyway um, when he left he forgot to take the poem with him. Now, I am like totally dense about poetry, but I think it's pretty good all right. Check it out."
Monica Geller,"Oh good, I think so too. Pheebs?"
Monica Geller,"Oh, I'm so glad you guys like it. Yay! All right I gotta go to work."
Monica Geller,"All right, just give it back to me when your done. See you guys."
Monica Geller,Hey.
Monica Geller,"Oh-ho, look what I got Julio."
Monica Geller,"Yeah, just like the one in the poem."
Monica Geller,What do you mean?
Monica Geller,"So! I'm just an empty vase, huh?"
Monica Geller,"Y'know, so I don't read as many important books as you do, and I don't write trick poems that seem to be about one thing but are actually about something else. And y'know what, I get excited about stupid stuff, like when I my People magazine comes on Saturday, and the new Hold Everything catalog. Y'know but that does not mean that I'm empty, I care about things. I care about my friends and family. You have no right to make that kind of judgment about me."
Monica Geller,You don't even know me...
Monica Geller,What?
Monica Geller,"I'm sorry, my friend Phoebe..."
